time,gFx,gFy,gFz,TgF
0.002183923,0.1187,0.3525,0.6173,0.721
0.002529154,0.1199,0.3489,0.6121,0.715
0.002727,0.1232,0.3455,0.6088,0.711
0.002952538,0.1234,0.3364,0.6029,0.701
0.009567384,0.1241,0.3357,0.5960,0.695
0.009862077,0.1239,0.3313,0.5887,0.687
0.011403307,0.1226,0.3284,0.5772,0.675
0.01664823,0.1283,0.3303,0.5677,0.669
0.016935615,0.1346,0.3296,0.5636,0.667
0.01740023,0.1498,0.3336,0.5620,0.671
0.020984,0.1656,0.3411,0.5594,0.676
0.021878692,0.1828,0.3462,0.5557,0.680
0.024468538,0.2054,0.3513,0.5516,0.686
0.027135,0.2274,0.3560,0.5531,0.696
0.03114523,0.2450,0.3582,0.5536,0.703
0.031423307,0.2599,0.3641,0.5587,0.716
0.034188,0.2853,0.3623,0.5638,0.728
0.037978077,0.3122,0.3580,0.5692,0.741
0.039195307,0.3384,0.3553,0.5809,0.760
0.04129623,0.3652,0.3476,0.5836,0.771
0.043709846,0.3874,0.3396,0.5782,0.774
0.045976,0.4053,0.3262,0.5641,0.767
0.048419615,0.4204,0.3140,0.5492,0.760
0.050902154,0.4309,0.2984,0.5320,0.747
0.053718077,0.4410,0.2803,0.5166,0.735
0.055670461,0.4444,0.2617,0.4966,0.716
0.058244846,0.4427,0.2441,0.4802,0.697
0.062383923,0.4393,0.2311,0.4637,0.679
0.06312923,0.4272,0.2209,0.4534,0.661
0.065457538,0.4163,0.2129,0.4526,0.651
0.067801461,0.4011,0.2060,0.4521,0.639
0.070945769,0.3813,0.2016,0.4409,0.617
0.072543307,0.3589,0.2048,0.4028,0.577
0.074920538,0.3303,0.2162,0.3507,0.528
0.078242461,0.3032,0.2273,0.2946,0.480
0.079722384,0.2716,0.2351,0.2524,0.439
0.082231,0.2431,0.2400,0.2325,0.413
0.085309538,0.2196,0.2441,0.2371,0.405
0.087143615,0.1954,0.2444,0.2540,0.403
0.089568538,0.1707,0.2421,0.2775,0.406
0.092200846,0.1439,0.2404,0.2990,0.410
0.098221154,0.1192,0.2388,0.3229,0.419
0.098494384,0.0933,0.2351,0.3432,0.426
0.099050154,0.0699,0.2280,0.3661,0.437
0.101818692,0.0457,0.2231,0.3901,0.452
0.105240538,0.0293,0.2097,0.4129,0.464
0.106290077,0.0127,0.1973,0.4387,0.481
0.109430769,-0.0038,0.1889,0.4700,0.507
0.111516846,-0.0188,0.1747,0.5044,0.534
0.11345323,-0.0307,0.1608,0.5369,0.561
0.11604423,-0.0444,0.1508,0.5785,0.599
0.11936423,-0.0598,0.1484,0.6274,0.647
0.121275384,-0.0754,0.1479,0.6862,0.706
