time,gFx,gFy,gFz,TgF
0.002304385,-0.4893,-0.6910,0.5909,1.033
0.002957231,-0.4947,-0.6820,0.6193,1.046
0.003368924,-0.4983,-0.6675,0.6324,1.046
0.003786462,-0.4932,-0.6539,0.6393,1.039
0.007246539,-0.4863,-0.6512,0.6535,1.043
0.007549539,-0.4709,-0.6495,0.6596,1.039
0.008192,-0.4485,-0.6546,0.6598,1.032
0.011131693,-0.4262,-0.6602,0.6613,1.027
0.012988616,-0.4064,-0.6624,0.6586,1.019
0.015380924,-0.3903,-0.6724,0.6512,1.014
0.018743462,-0.3720,-0.6759,0.6635,1.018
0.022053231,-0.3677,-0.6623,0.6647,1.008
0.022642231,-0.3671,-0.6476,0.6530,0.990
0.028953,-0.3637,-0.6414,0.6424,0.978
0.02932377,-0.3519,-0.6509,0.6486,0.984
0.031398539,-0.3470,-0.6710,0.6654,1.007
0.032991077,-0.3479,-0.6969,0.6818,1.035
0.038604,-0.3603,-0.7196,0.7038,1.069
0.038904385,-0.3852,-0.7329,0.7194,1.097
0.039467693,-0.4292,-0.7406,0.7292,1.124
0.044037924,-0.4761,-0.7453,0.7343,1.149
0.044286154,-0.5252,-0.7416,0.7414,1.173
0.047061308,-0.5664,-0.7362,0.7465,1.192
0.049958231,-0.6004,-0.7292,0.7495,1.206
0.05192277,-0.6265,-0.7228,0.7456,1.213
0.054417,-0.6473,-0.7220,0.7376,1.218
0.056559462,-0.6517,-0.7240,0.7270,1.216
0.059722539,-0.6422,-0.7199,0.7172,1.202
0.061274154,-0.6151,-0.7218,0.7045,1.181
0.063691462,-0.5816,-0.7275,0.7008,1.166
0.066450154,-0.5445,-0.7287,0.6938,1.144
0.068621847,-0.5105,-0.7208,0.6838,1.117
0.071293847,-0.4873,-0.7125,0.6682,1.092
0.074145308,-0.4663,-0.6973,0.6498,1.061
0.075935154,-0.4521,-0.6822,0.6237,1.029
0.078314462,-0.4446,-0.6679,0.6102,1.008
0.080957,-0.4365,-0.6534,0.5941,0.985
0.085442462,-0.4321,-0.6424,0.5887,0.973
0.086077,-0.4216,-0.6365,0.5794,0.958
0.088421,-0.4024,-0.6372,0.5555,0.936
0.091241231,-0.3852,-0.6441,0.5289,0.918
0.093215385,-0.3677,-0.6514,0.5210,0.912
0.094967385,-0.3603,-0.6556,0.5173,0.910
0.097628616,-0.3435,-0.6574,0.5044,0.897
0.100978847,-0.3358,-0.6588,0.4915,0.888
0.102406462,-0.3295,-0.6578,0.4817,0.879
0.104721847,-0.3256,-0.6558,0.4786,0.875
0.107229308,-0.3334,-0.6476,0.4673,0.865
0.10948277,-0.3437,-0.6363,0.4604,0.857
0.112277,-0.3544,-0.6258,0.4402,0.843
0.115756308,-0.3776,-0.6170,0.4174,0.835
0.11739177,-0.4047,-0.5994,0.3977,0.825
0.119111385,-0.4143,-0.5706,0.4015,0.811
0.121779154,-0.3928,-0.5664,0.4485,0.822
