time,gFx,gFy,gFz,TgF
0.001348,-0.3139,-0.6747,0.7204,1.036
0.001563385,-0.3104,-0.6754,0.7182,1.034
0.001673539,-0.3136,-0.6766,0.7178,1.035
0.003801616,-0.3109,-0.6773,0.7174,1.034
0.004508,-0.3053,-0.6817,0.7187,1.037
0.010596923,-0.2967,-0.6847,0.7199,1.037
0.011060923,-0.2909,-0.6903,0.7209,1.040
0.012212385,-0.2865,-0.6893,0.7197,1.037
0.01483177,-0.2836,-0.6945,0.7134,1.035
0.017342846,-0.2664,-0.6986,0.7094,1.031
0.019348616,-0.2515,-0.7003,0.7024,1.023
0.022071154,-0.2650,-0.6924,0.7043,1.023
0.023766846,-0.2769,-0.6879,0.7026,1.021
0.026148693,-0.2797,-0.6805,0.7008,1.016
0.028741616,-0.2716,-0.6747,0.7050,1.013
0.036988308,-0.2699,-0.6751,0.7057,1.013
0.037201231,-0.2777,-0.6781,0.7076,1.019
0.037336308,-0.2834,-0.6815,0.7006,1.018
0.040080693,-0.2874,-0.6835,0.6948,1.016
0.040728077,-0.2921,-0.6830,0.6918,1.015
0.043332693,-0.2914,-0.6861,0.6906,1.016
0.046690846,-0.2990,-0.6879,0.6889,1.018
0.048057846,-0.2985,-0.6930,0.6840,1.018
0.050369616,-0.2965,-0.6952,0.6843,1.020
0.052828308,-0.2990,-0.6996,0.6801,1.020
0.055080385,-0.2887,-0.6984,0.6762,1.014
0.05952,-0.2831,-0.6991,0.6782,1.014
0.061133231,-0.2762,-0.6984,0.6774,1.011
0.063372077,-0.2718,-0.6964,0.6784,1.010
0.064757539,-0.2708,-0.6945,0.6828,1.011
0.067689231,-0.2720,-0.6954,0.6843,1.013
0.069722154,-0.2745,-0.6971,0.6852,1.015
0.072245923,-0.2738,-0.6945,0.6862,1.014
0.075160308,-0.2755,-0.6935,0.6843,1.012
0.076675077,-0.2775,-0.6937,0.6845,1.013
0.079161,-0.2806,-0.6935,0.6852,1.014
0.081564385,-0.2831,-0.6959,0.6845,1.016
0.084091385,-0.2824,-0.6940,0.6820,1.013
0.086395385,-0.2799,-0.6933,0.6794,1.010
0.088961308,-0.2789,-0.6952,0.6791,1.011
0.091293846,-0.2787,-0.6930,0.6791,1.009
0.094622231,-0.2753,-0.6881,0.6794,1.005
0.096847077,-0.2745,-0.6864,0.6796,1.004
0.098506462,-0.2738,-0.6868,0.6799,1.004
0.100946231,-0.2736,-0.6854,0.6801,1.004
0.104390231,-0.2750,-0.6854,0.6787,1.003
0.108416616,-0.2726,-0.6828,0.6784,1.000
0.108958231,-0.2713,-0.6771,0.6759,0.994
0.110593539,-0.2701,-0.6763,0.6740,0.992
0.113593539,-0.2729,-0.6722,0.6728,0.989
