time,gFx,gFy,gFz,TgF
0.001116308,0.0024,0.9917,0.1171,0.999
0.001319077,-0.0002,0.9970,0.1177,1.004
0.001793,-0.0058,0.9979,0.1199,1.005
0.004172385,-0.0104,1.0000,0.1180,1.007
0.006670154,-0.0170,1.0076,0.1182,1.015
0.009594461,-0.0285,1.0107,0.1167,1.018
0.014007154,-0.0365,1.0115,0.1159,1.019
0.014285923,-0.0437,1.0103,0.1143,1.018
0.016667385,-0.0486,1.0107,0.1199,1.019
0.018809846,-0.0537,1.0115,0.1211,1.020
0.021315461,-0.0586,1.0107,0.1223,1.020
0.023480385,-0.0598,1.0093,0.1223,1.018
0.026052615,-0.0654,1.0047,0.1218,1.014
0.028596923,-0.0668,0.9995,0.1213,1.009
0.030786154,-0.0698,0.9983,0.1196,1.008
0.033874461,-0.0710,0.9956,0.1206,1.005
0.035882538,-0.0752,0.9937,0.1233,1.004
0.038053538,-0.0771,0.9914,0.1218,1.002
0.040372,-0.0784,0.9907,0.1236,1.001
0.043083692,-0.0803,0.9910,0.1243,1.002
0.045924615,-0.0859,0.9932,0.1236,1.005
0.04948,-0.0842,0.9983,0.1243,1.009
0.050041,-0.0847,0.9954,0.1257,1.007
0.053076692,-0.0845,0.9912,0.1267,1.003
0.055194461,-0.0837,0.9900,0.1229,1.001
0.057356385,-0.0842,0.9890,0.1187,1.000
0.059894154,-0.0852,0.9937,0.1177,1.004
0.063723692,-0.0859,0.9970,0.1169,1.008
0.064450846,-0.0861,1.0017,0.1143,1.012
0.067186846,-0.0825,1.0015,0.1162,1.012
0.069930769,-0.0796,1.0037,0.1152,1.013
0.071842231,-0.0756,1.0027,0.1174,1.012
0.074380385,-0.0681,1.0024,0.1162,1.011
0.076874461,-0.0610,1.0022,0.1138,1.011
0.078968615,-0.0542,0.9993,0.1140,1.007
0.081463692,-0.0502,0.9956,0.1145,1.003
0.084189,-0.0442,0.9966,0.1162,1.004
0.086726231,-0.0409,0.9946,0.1115,1.002
0.088721615,-0.0351,0.9961,0.1115,1.003
0.091116,-0.0351,0.9949,0.1118,1.002
0.093712385,-0.0278,0.9973,0.1111,1.004
0.096012,-0.0292,0.9986,0.1094,1.005
0.098312692,-0.0304,0.9986,0.1101,1.005
0.101767154,-0.0283,1.0005,0.1111,1.007
0.103475077,-0.0288,0.9995,0.1125,1.006
0.107197308,-0.0297,1.0012,0.1138,1.008
0.108291461,-0.0312,1.0024,0.1143,1.009
0.110482538,-0.0351,1.0024,0.1136,1.009
