time,gFx,gFy,gFz,TgF
0.001781,0.0183,0.9944,0.0561,0.996
0.002106,0.0158,0.9975,0.0583,0.999
0.002619,0.0093,1.0003,0.0600,1.002
0.005172,0.0046,1.0066,0.0615,1.009
0.007875,0.0002,1.0093,0.0598,1.011
0.009741,0.0012,1.0132,0.0583,1.015
0.016757,-0.0067,1.0181,0.0563,1.020
0.017370,-0.0102,1.0177,0.0512,1.019
0.017562,-0.0151,1.0177,0.0449,1.019
0.019149,-0.0163,1.0193,0.0432,1.020
0.021476,-0.0143,1.0171,0.0451,1.018
0.024163,-0.0170,1.0142,0.0468,1.015
0.026749,-0.0116,1.0122,0.0478,1.013
0.029205,-0.0087,1.0088,0.0510,1.010
0.031482,-0.0072,1.0088,0.0537,1.010
0.033844,-0.0050,1.0073,0.0593,1.009
0.037448,-0.0018,1.0061,0.0586,1.008
0.038549,0.0009,1.0063,0.0561,1.008
0.041133,0.0021,1.0088,0.0549,1.010
0.045233,0.0034,1.0079,0.0593,1.010
0.046146,0.0024,1.0098,0.0579,1.011
0.048322,0.0046,1.0096,0.0623,1.012
0.050795,0.0078,1.0086,0.0671,1.011
0.053886,0.0049,1.0071,0.0684,1.009
0.055377,0.0051,1.0047,0.0693,1.007
0.058201,0.0039,1.0051,0.0691,1.007
0.062164,0.0002,1.0027,0.0671,1.005
0.062715,0.0014,1.0007,0.0673,1.003
0.065027,-0.0011,0.9975,0.0710,1.000
0.068115,0.0005,0.9998,0.0740,1.003
0.070226,0.0042,0.9975,0.0768,1.001
0.072295,0.0058,0.9973,0.0771,1.000
0.074758,0.0056,0.9995,0.0766,1.002
0.085267,0.0068,1.0035,0.0717,1.006
0.085532,0.0114,1.0047,0.0703,1.007
0.085733,0.0144,1.0027,0.0675,1.005
0.085917,0.0195,1.0042,0.0659,1.007
0.090000,0.0276,1.0039,0.0675,1.007
0.090182,0.0300,1.0059,0.0651,1.008
0.092876,0.0291,1.0073,0.0640,1.010
0.094453,0.0288,1.0122,0.0593,1.014
0.096758,0.0279,1.0112,0.0512,1.013
0.098694,0.0239,1.0132,0.0486,1.015
0.101714,0.0228,1.0100,0.0488,1.011
0.104104,0.0235,1.0098,0.0488,1.011
0.106084,0.0228,1.0073,0.0517,1.009
0.108833,0.0271,1.0061,0.0566,1.008
0.111283,0.0249,1.0051,0.0598,1.007
0.113561,0.0215,1.0032,0.0640,1.005
0.116092,0.0186,1.0019,0.0640,1.004
0.118080,0.0195,1.0037,0.0610,1.006
0.120505,0.0198,1.0022,0.0586,1.004
0.123838,0.0254,1.0019,0.0579,1.004
0.125721,0.0249,1.0000,0.0605,1.002
0.128185,0.0291,1.0005,0.0628,1.003
0.130328,0.0328,1.0000,0.0686,1.003
0.133167,0.0342,1.0003,0.0717,1.003
0.136203,0.0354,1.0032,0.0705,1.006
0.137428,0.0340,1.0049,0.0722,1.008
0.140316,0.0352,1.0071,0.0693,1.010
0.142795,0.0354,1.0086,0.0688,1.012
0.145057,0.0377,1.0093,0.0673,1.012
0.147085,0.0386,1.0135,0.0675,1.016
0.149977,0.0398,1.0137,0.0698,1.017
0.152568,0.0396,1.0144,0.0696,1.018
0.154255,0.0396,1.0137,0.0717,1.017
0.156716,0.0393,1.0128,0.0732,1.016
0.159465,0.0398,1.0110,0.0698,1.014
0.161599,0.0410,1.0115,0.0684,1.015
0.164215,0.0389,1.0122,0.0700,1.015
0.166685,0.0391,1.0125,0.0710,1.016
0.168949,0.0356,1.0100,0.0710,1.013
0.171306,0.0366,1.0128,0.0744,1.016
0.173797,0.0377,1.0105,0.0789,1.014
0.176246,0.0317,1.0100,0.0825,1.014
