time,gFx,gFy,gFz,TgF
0.001819308,-0.0600,1.0098,0.1133,1.018
0.002213538,-0.0544,1.0093,0.1111,1.017
0.002516846,-0.0507,1.0073,0.1118,1.015
0.002706461,-0.0514,1.0030,0.1076,1.010
0.004850384,-0.0502,0.9993,0.1067,1.006
0.009746154,-0.0554,0.9963,0.1055,1.003
0.010172538,-0.0603,0.9958,0.1035,1.003
0.012031615,-0.0623,0.9951,0.1018,1.002
0.018146384,-0.0637,0.9944,0.1022,1.002
0.018695,-0.0595,0.9939,0.1031,1.001
0.019409769,-0.0570,0.9905,0.0996,0.997
0.022547077,-0.0507,0.9902,0.1015,0.997
0.024041846,-0.0458,0.9912,0.1013,0.997
0.026674077,-0.0456,0.9926,0.1006,0.999
0.028941769,-0.0458,0.9958,0.0979,1.002
0.034484846,-0.0456,1.0005,0.0954,1.006
0.03508,-0.0449,1.0039,0.0962,1.009
0.036506769,-0.0427,0.9988,0.1022,1.005
0.039471077,-0.0400,0.9979,0.1076,1.004
0.041073538,-0.0334,0.9932,0.1155,1.000
0.043466692,-0.0234,0.9883,0.1206,0.996
0.046078769,-0.0148,0.9827,0.1241,0.991
0.049211077,-0.0139,0.9830,0.1201,0.990
0.050902154,-0.0124,0.9817,0.1096,0.988
0.053161769,-0.0148,0.9827,0.1013,0.988
0.055523692,-0.0163,0.9890,0.0896,0.993
0.057909846,-0.0167,0.9902,0.0813,0.994
0.060553769,-0.0141,0.9939,0.0801,0.997
0.064405769,-0.0111,0.9975,0.0803,1.001
0.066160538,-0.0058,0.9975,0.0835,1.001
0.067669538,-0.0023,0.9986,0.0803,1.002
0.070048846,-0.0006,0.9983,0.0742,1.001
0.072533846,-0.0038,1.0032,0.0684,1.005
0.074780308,-0.0060,1.0084,0.0598,1.010
0.077226384,-0.0127,1.0125,0.0539,1.014
0.080022077,-0.0153,1.0137,0.0554,1.015
0.082045846,-0.0160,1.0110,0.0586,1.013
0.084687077,-0.0195,1.0084,0.0635,1.011
0.086849769,-0.0216,1.0084,0.0659,1.011
0.089355308,-0.0285,1.0068,0.0647,1.009
0.091683615,-0.0321,1.0063,0.0642,1.009
0.094144,-0.0390,1.0056,0.0661,1.009
0.096842384,-0.0461,1.0049,0.0654,1.008
0.098904,-0.0525,1.0022,0.0661,1.006
0.101295692,-0.0522,1.0042,0.0740,1.008
0.103721461,-0.0583,1.0039,0.0771,1.009
0.106102461,-0.0595,1.0059,0.0817,1.011
0.108619,-0.0605,1.0039,0.0828,1.009
0.111139692,-0.0619,1.0037,0.0854,1.009
0.116929231,-0.0617,1.0017,0.0877,1.007
0.117509769,-0.0570,1.0049,0.0920,1.011
0.118672538,-0.0549,1.0010,0.0952,1.007
0.120843308,-0.0534,1.0015,0.0989,1.008
0.125001231,-0.0498,1.0051,0.0964,1.011
0.125457769,-0.0473,1.0015,0.0964,1.007
0.128452231,-0.0449,1.0032,0.0994,1.009
0.130302461,-0.0430,1.0035,0.1026,1.010
0.132883692,-0.0400,1.0010,0.1047,1.007
0.135194461,-0.0430,1.0010,0.1084,1.008
0.138632846,-0.0421,0.9995,0.1106,1.006
0.139936,-0.0453,1.0024,0.1150,1.010
0.142380923,-0.0476,1.0037,0.1204,1.012
0.144947384,-0.0530,1.0022,0.1233,1.011
0.147472615,-0.0581,1.0044,0.1262,1.014
0.149777154,-0.0595,1.0068,0.1277,1.017
0.152431692,-0.0626,1.0088,0.1275,1.019
0.154500231,-0.0656,1.0054,0.1260,1.015
0.156810154,-0.0688,1.0035,0.1245,1.013
0.159209769,-0.0722,1.0049,0.1243,1.015
0.163535384,-0.0773,1.0032,0.1220,1.014
0.164014461,-0.0761,1.0012,0.1189,1.011
0.166648231,-0.0789,1.0030,0.1169,1.013
0.169326461,-0.0786,1.0030,0.1155,1.013
0.171378769,-0.0812,1.0019,0.1148,1.012
0.173972,-0.0822,1.0017,0.1143,1.012
0.176414461,-0.0828,1.0044,0.1167,1.015
0.178751615,-0.0833,1.0051,0.1162,1.015
0.180986384,-0.0820,1.0056,0.1162,1.016
0.183357231,-0.0803,1.0027,0.1140,1.012
0.186104923,-0.0817,1.0044,0.1113,1.014
0.188339615,-0.0800,1.0051,0.1094,1.014
0.191329231,-0.0820,1.0068,0.1055,1.016
0.193202692,-0.0828,1.0098,0.1020,1.018
0.196119,-0.0815,1.0096,0.0991,1.018
0.197769846,-0.0830,1.0098,0.0998,1.018
0.200274154,-0.0791,1.0084,0.1031,1.017
0.202796538,-0.0786,1.0086,0.1015,1.017
0.205699384,-0.0800,1.0076,0.1020,1.016
0.207519,-0.0805,1.0063,0.1003,1.015
0.210071308,-0.0837,1.0061,0.1001,1.015
0.215933538,-0.0864,1.0044,0.0991,1.013
0.216624308,-0.0857,1.0000,0.0996,1.009
0.217268231,-0.0869,0.9966,0.0984,1.005
0.219643923,-0.0859,0.9970,0.1031,1.006
0.224521538,-0.0847,0.9993,0.1043,1.008
0.225172231,-0.0859,1.0012,0.1071,1.011
0.227039615,-0.0886,1.0005,0.1103,1.010
0.229524615,-0.0866,1.0017,0.1140,1.012
0.231839615,-0.0917,1.0032,0.1101,1.013
0.234341231,-0.0935,1.0098,0.1128,1.020
0.237967,-0.0928,1.0117,0.1136,1.022
0.239517538,-0.0923,1.0125,0.1143,1.023
0.241489538,-0.0881,1.0119,0.1152,1.022
0.243804,-0.0837,1.0103,0.1180,1.021
0.246146461,-0.0820,1.0084,0.1187,1.019
0.249022077,-0.0796,1.0051,0.1218,1.016
0.251095923,-0.0719,1.0032,0.1229,1.013
0.253457231,-0.0698,0.9993,0.1192,1.009
0.255649538,-0.0644,0.9966,0.1180,1.006
0.258287308,-0.0659,0.9961,0.1145,1.005
0.261960231,-0.0630,0.9983,0.1111,1.006
0.263220308,-0.0623,1.0027,0.1043,1.010
0.266038384,-0.0579,1.0024,0.1040,1.009
0.268340923,-0.0546,1.0056,0.1018,1.012
0.270619692,-0.0486,1.0098,0.1026,1.016
0.272863615,-0.0400,1.0093,0.1059,1.016
0.275388538,-0.0356,1.0079,0.1040,1.014
0.278679692,-0.0304,1.0112,0.1020,1.017
0.279874769,-0.0344,1.0125,0.1010,1.018
0.282285154,-0.0397,1.0147,0.0977,1.020
0.285461538,-0.0417,1.0122,0.0966,1.018
0.288224846,-0.0465,1.0128,0.0945,1.018
0.289507308,-0.0510,1.0103,0.0964,1.016
0.292099615,-0.0476,1.0042,0.0971,1.010
0.296003692,-0.0442,1.0042,0.0971,1.010
0.297000923,-0.0412,0.9993,0.0986,1.005
0.299168615,-0.0414,1.0005,0.0991,1.006
0.301763692,-0.0383,0.9954,0.0975,1.001
0.304019615,-0.0368,0.9930,0.0982,0.998
0.306343692,-0.0381,0.9946,0.0966,1.000
0.308828308,-0.0375,0.9970,0.0962,1.002
0.314348615,-0.0314,0.9979,0.0979,1.003
0.314693538,-0.0314,1.0010,0.1006,1.007
0.317278461,-0.0324,1.0024,0.1008,1.008
0.318703923,-0.0316,1.0017,0.1001,1.007
0.325201461,-0.0239,1.0042,0.0991,1.009
0.325536615,-0.0241,1.0019,0.1001,1.007
0.326482077,-0.0209,1.0030,0.1010,1.008
