time,gFx,gFy,gFz,TgF
0.002087307,0.6648,-0.4367,0.6424,1.022
0.002332,0.6582,-0.4348,0.6361,1.013
0.002658461,0.6506,-0.4392,0.6256,1.004
0.002895307,0.6452,-0.4431,0.6114,0.993
0.006314384,0.6422,-0.4511,0.5948,0.985
0.007243923,0.6379,-0.4604,0.5778,0.976
0.011911307,0.6420,-0.4770,0.5574,0.975
0.012089231,0.6415,-0.4907,0.5347,0.969
0.014157538,0.6364,-0.5014,0.5112,0.958
0.016707307,0.6352,-0.5144,0.4903,0.953
0.019284231,0.6384,-0.5247,0.4742,0.953
0.021474692,0.6375,-0.5342,0.4607,0.951
0.024131077,0.6384,-0.5423,0.4485,0.950
0.026992923,0.6422,-0.5471,0.4367,0.950
0.028655692,0.6408,-0.5486,0.4278,0.946
0.031296538,0.6403,-0.5473,0.4143,0.939
0.033767615,0.6352,-0.5408,0.3999,0.925
0.036289461,0.6308,-0.5379,0.3898,0.916
0.038431384,0.6264,-0.5330,0.3859,0.909
0.041178384,0.6128,-0.5142,0.3847,0.888
0.044837538,0.6042,-0.5175,0.3728,0.879
0.045542692,0.5976,-0.5170,0.3608,0.869
0.048756923,0.5930,-0.5203,0.3479,0.862
0.050358769,0.5883,-0.5163,0.3400,0.853
0.052796846,0.5839,-0.5102,0.3437,0.848
0.055227308,0.5788,-0.5061,0.3491,0.844
0.057744231,0.5734,-0.5065,0.3528,0.842
0.060303923,0.5693,-0.5078,0.3493,0.839
0.062508615,0.5619,-0.5086,0.3402,0.831
0.065520846,0.5546,-0.5051,0.3286,0.819
0.068357231,0.5439,-0.5032,0.3163,0.806
0.069747615,0.5280,-0.5009,0.3041,0.789
0.072081769,0.5150,-0.4985,0.2948,0.775
0.074650077,0.5064,-0.4951,0.2897,0.765
0.077016846,0.4913,-0.4953,0.2862,0.754
0.079312538,0.4805,-0.4976,0.2890,0.750
0.082813154,0.4717,-0.5068,0.2916,0.751
0.085269154,0.4593,-0.5088,0.3002,0.748
0.086823692,0.4470,-0.5046,0.3134,0.743
0.088983,0.4351,-0.4981,0.3256,0.737
0.091595077,0.4224,-0.4797,0.3368,0.723
0.095893538,0.4109,-0.4599,0.3461,0.707
0.096308231,0.4078,-0.4445,0.3498,0.697
0.098948538,0.4095,-0.4333,0.3486,0.691
0.101577538,0.4109,-0.4289,0.3461,0.687
0.103520923,0.4221,-0.4259,0.3435,0.691
0.106232231,0.4344,-0.4338,0.3412,0.702
0.108619077,0.4535,-0.4445,0.3449,0.723
0.110867615,0.4688,-0.4575,0.3522,0.744
0.113140308,0.4866,-0.4727,0.3640,0.770
0.115712846,0.5082,-0.4870,0.3830,0.801
0.118107077,0.5282,-0.4988,0.4084,0.833
0.120352308,0.5436,-0.5068,0.4329,0.860
0.123336538,0.5639,-0.5076,0.4580,0.886
0.126285461,0.5844,-0.5107,0.4832,0.914
0.127702692,0.6030,-0.5107,0.5117,0.941
0.130157538,0.6208,-0.5105,0.5433,0.970
0.132544,0.6354,-0.5083,0.5772,0.998
0.135371923,0.6467,-0.5098,0.6075,1.023
0.137314384,0.6520,-0.5110,0.6368,1.045
0.139906077,0.6508,-0.5086,0.6617,1.058
0.142470077,0.6487,-0.5061,0.6882,1.073
0.145030154,0.6494,-0.5100,0.7082,1.088
0.147815,0.6482,-0.5139,0.7190,1.096
0.149650461,0.6435,-0.5170,0.7255,1.099
0.152012,0.6347,-0.5214,0.7270,1.097
0.154264308,0.6210,-0.5254,0.7267,1.091
0.156597154,0.6005,-0.5284,0.7234,1.078
0.159170384,0.5765,-0.5291,0.7145,1.060
0.161438077,0.5509,-0.5230,0.6994,1.033
0.163875308,0.5243,-0.5158,0.6806,1.002
0.167222077,0.4954,-0.5051,0.6520,0.962
0.168683077,0.4781,-0.4921,0.6217,0.926
0.171004846,0.4615,-0.4863,0.5858,0.890
0.174336,0.4512,-0.4807,0.5471,0.857
0.177845461,0.4476,-0.4780,0.5140,0.832
0.182535692,0.4427,-0.4751,0.4819,0.809
0.182729769,0.4388,-0.4727,0.4511,0.787
0.184184308,0.4332,-0.4734,0.4204,0.767
0.185458769,0.4295,-0.4727,0.3877,0.747
0.188051384,0.4258,-0.4741,0.3630,0.733
0.191505538,0.4272,-0.4751,0.3427,0.725
0.192713538,0.4309,-0.4765,0.3244,0.720
0.195457231,0.4386,-0.4787,0.3051,0.717
0.198125461,0.4468,-0.4776,0.2906,0.716
0.200001538,0.4537,-0.4765,0.2834,0.716
0.202441846,0.4630,-0.4753,0.2811,0.721
0.205341231,0.4737,-0.4734,0.2843,0.728
0.207550077,0.4906,-0.4692,0.2843,0.736
0.209593769,0.5059,-0.4611,0.2862,0.742
0.211982154,0.5245,-0.4550,0.2860,0.751
0.215399,0.5548,-0.4452,0.2867,0.767
0.217223384,0.5961,-0.4357,0.2887,0.793
0.219278077,0.6254,-0.4348,0.2918,0.816
0.221942384,0.6431,-0.4499,0.2985,0.840
0.224421154,0.6523,-0.4772,0.3055,0.864
0.226455077,0.6552,-0.5112,0.3141,0.888
0.229137231,0.6484,-0.5498,0.3214,0.909
0.231447923,0.6333,-0.5820,0.3246,0.919
0.234607308,0.6091,-0.6021,0.3225,0.915
0.236060308,0.5846,-0.6067,0.3216,0.902
0.238650154,0.5563,-0.6048,0.3205,0.882
0.242632231,0.5336,-0.5920,0.3195,0.859
0.243423692,0.5185,-0.5750,0.3214,0.838
0.245695308,0.5087,-0.5610,0.3216,0.823
0.248183077,0.5128,-0.5517,0.3227,0.819
0.250562461,0.5201,-0.5489,0.3239,0.823
0.252948308,0.5316,-0.5486,0.3326,0.833
0.255688231,0.5367,-0.5454,0.3483,0.841
0.257716615,0.5416,-0.5484,0.3649,0.853
0.260158154,0.5441,-0.5417,0.3887,0.861
0.262964615,0.5418,-0.5349,0.4162,0.868
0.265991077,0.5387,-0.5263,0.4378,0.871
0.267511692,0.5365,-0.5195,0.4511,0.872
0.269870692,0.5385,-0.5112,0.4580,0.872
0.272426384,0.5443,-0.5088,0.4548,0.873
0.274875384,0.5595,-0.5126,0.4483,0.881
0.277025846,0.5786,-0.5191,0.4404,0.893
0.279821154,0.6015,-0.5312,0.4334,0.912
0.282637461,0.6296,-0.5522,0.4269,0.940
0.284257461,0.6601,-0.5652,0.4206,0.965
0.287084615,0.6880,-0.5787,0.4136,0.990
0.289377769,0.7102,-0.5876,0.4067,1.008
0.292200538,0.7265,-0.5941,0.4020,1.021
0.293963077,0.7437,-0.6009,0.3926,1.034
0.296830077,0.7544,-0.6062,0.3813,1.040
0.299164538,0.7624,-0.6143,0.3642,1.045
0.301191692,0.7730,-0.6167,0.3479,1.048
0.303945154,0.7826,-0.6216,0.3305,1.053
0.306861461,0.7887,-0.6227,0.3112,1.052
0.308608615,0.7967,-0.6265,0.2958,1.056
0.311065846,0.8097,-0.6341,0.2765,1.065
0.313290692,0.8250,-0.6463,0.2613,1.080
0.316155308,0.8444,-0.6632,0.2545,1.103
0.318093154,0.8607,-0.6833,0.2506,1.127
0.320706692,0.8805,-0.7003,0.2518,1.153
0.323780846,0.8925,-0.7147,0.2538,1.171
0.325564538,0.8979,-0.7233,0.2615,1.182
0.327938769,0.9023,-0.7313,0.2657,1.191
0.330447308,0.9023,-0.7313,0.2748,1.193
0.332929538,0.9003,-0.7352,0.2843,1.197
0.335054077,0.8928,-0.7333,0.3043,1.195
0.337734769,0.8822,-0.7320,0.3302,1.193
0.343805461,0.8734,-0.7277,0.3556,1.191
0.344038692,0.8602,-0.7208,0.3838,1.186
0.344758384,0.8465,-0.7162,0.4116,1.183
0.347416615,0.8370,-0.7089,0.4378,1.181
0.350814692,0.8304,-0.7005,0.4585,1.179
0.352210692,0.8238,-0.6928,0.4774,1.177
0.354910461,0.8194,-0.6815,0.4900,1.173
0.356904846,0.8190,-0.6751,0.4984,1.173
0.359219384,0.8160,-0.6686,0.5061,1.170
0.362233769,0.8185,-0.6630,0.5086,1.170
0.365122384,0.8224,-0.6532,0.5071,1.166
0.366734461,0.8287,-0.6473,0.5007,1.165
0.368843,0.8380,-0.6421,0.4893,1.164
0.371625154,0.8458,-0.6363,0.4739,1.160
0.37436,0.8595,-0.6253,0.4458,1.153
0.376213769,0.8835,-0.6155,0.4084,1.152
0.378834077,0.9152,-0.6069,0.3737,1.160
0.381771923,0.9499,-0.6013,0.3427,1.175
0.383161769,0.9846,-0.6009,0.3251,1.198
0.385752231,1.0132,-0.6031,0.3153,1.220
0.388123384,1.0347,-0.6021,0.3185,1.239
0.390704923,1.0466,-0.6041,0.3104,1.248
0.393571,1.0520,-0.6080,0.2916,1.250
0.395634077,1.0517,-0.6131,0.2589,1.245
0.398639615,1.0412,-0.6141,0.2173,1.228
0.400182769,1.0322,-0.6148,0.1676,1.213
0.402590769,1.0149,-0.6139,0.1267,1.193
0.405310692,0.9965,-0.6013,0.0984,1.168
0.407736846,0.9760,-0.5831,0.0835,1.140
0.410060231,0.9516,-0.5652,0.0728,1.109
0.412457231,0.9266,-0.5477,0.0612,1.078
0.414805231,0.9103,-0.5352,0.0549,1.057
0.417021461,0.8919,-0.5239,0.0461,1.035
0.419890692,0.8758,-0.5227,0.0414,1.021
0.422628846,0.8602,-0.5244,0.0381,1.008
0.424896,0.8416,-0.5266,0.0344,0.993
0.426859692,0.8248,-0.5337,0.0300,0.983
0.429307615,0.8074,-0.5415,0.0276,0.973
0.432103384,0.7891,-0.5430,0.0281,0.958
0.434191923,0.7762,-0.5447,0.0314,0.949
0.436912231,0.7681,-0.5491,0.0363,0.945
0.443396923,0.7659,-0.5522,0.0414,0.945
0.444052615,0.7605,-0.5559,0.0483,0.943
0.444599615,0.7600,-0.5596,0.0537,0.945
0.446094692,0.7640,-0.5640,0.0644,0.952
0.451325538,0.7686,-0.5691,0.0732,0.959
0.451973231,0.7689,-0.5735,0.0869,0.963
0.453344923,0.7722,-0.5755,0.0977,0.968
0.455973154,0.7766,-0.5789,0.1103,0.975
0.458238692,0.7826,-0.5833,0.1213,0.984
0.460589461,0.7915,-0.5880,0.1329,0.995
0.46464,0.8040,-0.5960,0.1467,1.012
0.465436615,0.8211,-0.6026,0.1636,1.032
