time,gFx,gFy,gFz,TgF
0.00154177,-0.2391,0.9680,0.2107,1.019
0.001850154,-0.2447,0.9714,0.2088,1.023
0.002088539,-0.2452,0.9746,0.2105,1.027
0.006296924,-0.2410,0.9785,0.2059,1.029
0.006633462,-0.2433,0.9773,0.2037,1.027
0.010096,-0.2394,0.9760,0.2014,1.025
0.010536,-0.2369,0.9732,0.1998,1.021
0.01632977,-0.2369,0.9690,0.2022,1.018
0.016559693,-0.2361,0.9675,0.2030,1.016
0.019078693,-0.2364,0.9658,0.2044,1.015
0.020184616,-0.2325,0.9623,0.2032,1.011
0.022766693,-0.2357,0.9616,0.2061,1.011
0.025206693,-0.2342,0.9595,0.2081,1.009
0.029856231,-0.2333,0.9580,0.2035,1.007
0.030217231,-0.2347,0.9599,0.2061,1.009
0.032855385,-0.2354,0.9607,0.2025,1.010
0.035769847,-0.2389,0.9602,0.2019,1.010
0.037052847,-0.2394,0.9636,0.2059,1.014
0.039399385,-0.2394,0.9639,0.2030,1.014
0.042726077,-0.2345,0.9629,0.2047,1.012
0.044201462,-0.2281,0.9685,0.2054,1.016
0.046716847,-0.2244,0.9626,0.2059,1.010
0.049499,-0.2196,0.9602,0.2032,1.006
0.052091385,-0.2181,0.9580,0.2014,1.003
0.054329231,-0.2184,0.9597,0.1995,1.004
0.056747616,-0.2175,0.9599,0.2000,1.004
0.060520539,-0.2191,0.9616,0.1986,1.006
0.061285847,-0.2186,0.9636,0.1991,1.008
0.063647308,-0.2184,0.9653,0.2014,1.010
0.066248924,-0.2149,0.9704,0.2010,1.014
0.068650385,-0.2152,0.9714,0.1983,1.015
0.070991693,-0.2103,0.9719,0.2003,1.014
0.073456308,-0.2068,0.9746,0.1988,1.016
0.076386077,-0.2037,0.9739,0.2035,1.016
0.078186385,-0.2049,0.9714,0.2019,1.013
0.08074577,-0.2014,0.9688,0.2022,1.010
0.083286462,-0.2007,0.9675,0.2012,1.008
0.08553077,-0.1986,0.9702,0.2007,1.010
0.088179924,-0.1968,0.9690,0.2014,1.009
0.090652308,-0.1951,0.9712,0.1998,1.011
0.093040231,-0.1937,0.9685,0.2019,1.008
0.095027616,-0.1878,0.9665,0.2017,1.005
0.097556924,-0.1834,0.9716,0.2017,1.009
0.101159616,-0.1858,0.9697,0.2039,1.008
0.102216,-0.1844,0.9692,0.2027,1.007
0.105526154,-0.1851,0.9702,0.2037,1.008
0.107402693,-0.1895,0.9712,0.2066,1.011
0.109647385,-0.1890,0.9714,0.2061,1.011
0.112249539,-0.1865,0.9727,0.2081,1.012
0.114494077,-0.1870,0.9704,0.2107,1.010
0.118043616,-0.1821,0.9724,0.2093,1.011
0.124746077,-0.1812,0.9763,0.2063,1.014
0.125093539,-0.1805,0.9770,0.2051,1.015
0.125359308,-0.1802,0.9721,0.2049,1.010
0.129300539,-0.1760,0.9719,0.2019,1.008
0.129606693,-0.1739,0.9707,0.2005,1.006
0.131556,-0.1772,0.9746,0.2017,1.011
0.133812,-0.1763,0.9741,0.2047,1.011
0.135882154,-0.1770,0.9776,0.2035,1.014
0.138271,-0.1776,0.9763,0.2035,1.013
0.141745231,-0.1770,0.9749,0.1993,1.011
0.143242077,-0.1734,0.9727,0.1961,1.007
0.145563924,-0.1741,0.9765,0.1951,1.011
0.148479616,-0.1729,0.9788,0.1954,1.013
0.151075077,-0.1734,0.9781,0.1924,1.012
0.152778077,-0.1807,0.9763,0.1922,1.011
0.155335308,-0.1819,0.9756,0.1924,1.011
0.158912847,-0.1853,0.9773,0.1932,1.013
0.159985154,-0.1881,0.9773,0.1914,1.013
0.16270577,-0.1858,0.9773,0.1895,1.013
0.164986385,-0.1844,0.9790,0.1870,1.014
0.167468924,-0.1816,0.9781,0.1809,1.011
0.169842462,-0.1788,0.9788,0.1778,1.011
0.172347924,-0.1814,0.9790,0.1783,1.011
0.174981847,-0.1805,0.9802,0.1830,1.013
0.176914693,-0.1744,0.9797,0.1812,1.011
0.179789539,-0.1700,0.9783,0.1809,1.009
0.181896616,-0.1644,0.9788,0.1793,1.009
0.184465539,-0.1651,0.9785,0.1776,1.008
0.186634462,-0.1616,0.9770,0.1785,1.006
0.189068616,-0.1616,0.9768,0.1783,1.006
0.192313154,-0.1648,0.9751,0.1809,1.005
0.194655385,-0.1604,0.9753,0.1830,1.005
0.196476924,-0.1607,0.9737,0.1826,1.004
0.198619077,-0.1583,0.9734,0.1846,1.003
0.201233847,-0.1597,0.9751,0.1863,1.006
0.203503,-0.1602,0.9746,0.1853,1.005
0.205955077,-0.1611,0.9753,0.1898,1.007
0.208383308,-0.1609,0.9749,0.1886,1.006
0.21061777,-0.1663,0.9739,0.1900,1.006
0.213265154,-0.1670,0.9751,0.1878,1.007
0.21593877,-0.1688,0.9746,0.1858,1.006
0.217888924,-0.1712,0.9739,0.1844,1.006
0.220528308,-0.1772,0.9727,0.1888,1.007
0.222759385,-0.1821,0.9744,0.1893,1.009
0.225883,-0.1844,0.9704,0.1917,1.006
0.227742385,-0.1856,0.9695,0.1881,1.005
0.230265847,-0.1870,0.9678,0.1890,1.004
0.234338462,-0.1888,0.9658,0.1912,1.002
0.234702693,-0.1881,0.9651,0.1917,1.002
0.237136231,-0.1902,0.9641,0.1942,1.002
0.240723385,-0.1912,0.9634,0.1973,1.002
0.241911693,-0.1881,0.9595,0.1993,0.998
0.244444616,-0.1870,0.9580,0.2010,0.997
0.246951385,-0.1858,0.9583,0.2044,0.997
0.250097539,-0.1870,0.9588,0.2068,0.999
0.25168677,-0.1870,0.9576,0.2068,0.997
0.254255077,-0.1870,0.9580,0.2084,0.998
0.257158154,-0.1873,0.9597,0.2076,1.000
0.258895,-0.1881,0.9609,0.2076,1.001
0.261395077,-0.1895,0.9583,0.2107,0.999
0.263898462,-0.1895,0.9590,0.2142,1.001
0.267099616,-0.1905,0.9592,0.2152,1.001
0.268952,-0.1919,0.9572,0.2137,0.999
0.271259385,-0.1958,0.9604,0.2149,1.003
0.274982385,-0.1963,0.9626,0.2140,1.005
0.275944539,-0.1956,0.9660,0.2132,1.008
0.278443693,-0.1995,0.9712,0.2103,1.014
0.28257777,-0.2027,0.9795,0.2068,1.021
0.283935308,-0.2025,0.9830,0.2032,1.024
0.285591616,-0.2042,0.9890,0.1961,1.029
0.288294077,-0.2012,0.9902,0.1922,1.029
0.291061154,-0.1963,0.9890,0.1919,1.026
0.294726462,-0.1878,0.9881,0.1886,1.023
0.295357539,-0.1870,0.9849,0.1865,1.020
0.298060308,-0.1853,0.9800,0.1824,1.014
0.300181462,-0.1837,0.9788,0.1797,1.012
0.3024,-0.1858,0.9776,0.1763,1.011
0.305203077,-0.1829,0.9790,0.1737,1.011
0.307745462,-0.1844,0.9819,0.1709,1.014
0.309585847,-0.1856,0.9842,0.1714,1.016
0.31204277,-0.1849,0.9834,0.1741,1.016
0.314414693,-0.1839,0.9812,0.1763,1.014
0.316886385,-0.1863,0.9809,0.1763,1.014
0.319334077,-0.1878,0.9807,0.1734,1.013
0.321956308,-0.1878,0.9773,0.1741,1.010
0.324474462,-0.1924,0.9776,0.1783,1.012
0.326735693,-0.1958,0.9781,0.1781,1.013
0.328902385,-0.1995,0.9781,0.1751,1.013
0.335250693,-0.2012,0.9773,0.1793,1.014
0.335596847,-0.2007,0.9781,0.1785,1.014
0.336208924,-0.2027,0.9778,0.1797,1.015
0.33894177,-0.2017,0.9778,0.1788,1.014
0.341114462,-0.2022,0.9783,0.1802,1.015
0.343264539,-0.2047,0.9807,0.1805,1.018
0.346182693,-0.2049,0.9793,0.1802,1.017
0.348326077,-0.2081,0.9807,0.1788,1.018
0.350552539,-0.2086,0.9763,0.1826,1.015
0.353046693,-0.2049,0.9778,0.1819,1.015
0.355505539,-0.2005,0.9763,0.1839,1.014
0.357925539,-0.2025,0.9809,0.1621,1.015
0.360513539,-0.2147,0.9834,0.1611,1.019
0.364234077,-0.1858,0.9592,0.1841,0.994
0.365728231,-0.1685,0.9560,0.1956,0.990
0.367496539,-0.1772,0.9670,0.2003,1.003
0.37011477,-0.1990,0.9821,0.1973,1.021
0.373380924,-0.2112,0.9878,0.1863,1.027
0.374834385,-0.2112,0.9874,0.1837,1.026
0.377925847,-0.1988,0.9805,0.1870,1.018
0.379913462,-0.1868,0.9746,0.1907,1.010
0.38235377,-0.1863,0.9716,0.1924,1.008
0.384367,-0.1919,0.9690,0.1944,1.007
0.387012308,-0.2014,0.9714,0.1954,1.011
0.389755924,-0.2071,0.9665,0.1958,1.008
0.391603385,-0.2128,0.9629,0.2007,1.006
0.394101539,-0.2140,0.9588,0.2061,1.004
0.396871693,-0.2147,0.9572,0.2119,1.004
0.399013154,-0.2154,0.9563,0.2161,1.004
0.401342462,-0.2163,0.9583,0.2200,1.007
0.404154154,-0.2193,0.9563,0.2220,1.006
0.406538462,-0.2217,0.9580,0.2266,1.009
0.408566154,-0.2215,0.9539,0.2333,1.007
0.411158385,-0.2154,0.9546,0.2345,1.006
0.414626462,-0.2128,0.9506,0.2384,1.003
0.415671308,-0.2074,0.9460,0.2398,0.998
0.418511693,-0.2308,0.9788,0.2406,1.034
0.420921539,-0.2159,0.9465,0.2359,0.999
0.423244847,-0.2107,0.9333,0.2413,0.987
0.425676308,-0.1993,0.9382,0.2454,0.990
0.428120308,-0.1893,0.9385,0.2538,0.990
0.434393154,-0.1902,0.9392,0.2596,0.993
0.434780847,-0.1979,0.9465,0.2506,0.999
0.435146077,-0.2088,0.9534,0.2450,1.006
0.437953231,-0.2047,0.9553,0.2464,1.008
0.440057462,-0.1970,0.9563,0.2452,1.007
0.442333847,-0.1909,0.9570,0.2438,1.006
0.444862462,-0.1875,0.9604,0.2398,1.008
0.448391077,-0.1878,0.9623,0.2377,1.009
0.44944577,-0.1907,0.9680,0.2357,1.014
0.452385231,-0.1905,0.9692,0.2361,1.016
0.454585154,-0.1907,0.9707,0.2320,1.016
0.457018462,-0.1944,0.9746,0.2308,1.020
0.459265231,-0.1939,0.9770,0.2273,1.022
0.46210277,-0.1934,0.9795,0.2196,1.022
0.464295693,-0.1942,0.9807,0.2164,1.023
0.466549847,-0.1966,0.9805,0.2137,1.023
0.469304308,-0.1949,0.9805,0.2115,1.022
