time,gFx,gFy,gFz,TgF
0.001533231,0.1476,0.8969,0.4465,1.013
0.001991077,0.1434,0.8950,0.4448,1.010
0.002354846,0.1360,0.8933,0.4443,1.007
0.002588692,0.1314,0.8940,0.4463,1.008
0.005086769,0.1270,0.8928,0.4519,1.009
0.005766231,0.1241,0.8882,0.4570,1.007
0.010641,0.1209,0.8884,0.4612,1.008
0.011183769,0.1187,0.8864,0.4614,1.006
0.012838231,0.1197,0.8869,0.4602,1.006
0.015545615,0.1185,0.8847,0.4602,1.004
0.017558154,0.1180,0.8852,0.4565,1.003
0.019889,0.1176,0.8869,0.4548,1.004
0.023610461,0.1178,0.8896,0.4488,1.003
0.024714846,0.1151,0.8898,0.4455,1.002
0.027122461,0.1187,0.8901,0.4439,1.002
0.029618231,0.1190,0.8950,0.4414,1.005
0.031938769,0.1209,0.8982,0.4404,1.008
0.034425307,0.1207,0.8974,0.4429,1.008
0.036839077,0.1226,0.8971,0.4476,1.010
0.040598461,0.1251,0.8952,0.4519,1.011
0.041683077,0.1278,0.8959,0.4556,1.013
0.044291077,0.1283,0.8962,0.4580,1.015
0.046493846,0.1278,0.8920,0.4600,1.012
0.049046154,0.1278,0.8891,0.4565,1.008
0.051513846,0.1283,0.8896,0.4560,1.008
0.053996077,0.1314,0.8859,0.4548,1.004
0.056942769,0.1290,0.8808,0.4556,1.000
0.058609846,0.1288,0.8801,0.4565,1.000
0.061311077,0.1258,0.8789,0.4565,0.998
0.063585,0.1260,0.8791,0.4590,1.000
0.070376615,0.1207,0.8784,0.4595,0.999
0.070838461,0.1234,0.8805,0.4592,1.001
0.071169923,0.1229,0.8808,0.4627,1.002
0.074011461,0.1187,0.8801,0.4665,1.003
0.075510231,0.1180,0.8793,0.4665,1.002
0.078370154,0.1204,0.8835,0.4653,1.006
0.081692384,0.1170,0.8828,0.4693,1.007
0.082781923,0.1172,0.8861,0.4678,1.009
0.085289538,0.1123,0.8866,0.4707,1.010
0.088253231,0.1111,0.8889,0.4695,1.011
0.091376077,0.1131,0.8917,0.4690,1.014
0.092518154,0.1143,0.8913,0.4673,1.013
0.095625,0.1121,0.8952,0.4661,1.016
0.098545538,0.1114,0.8922,0.4663,1.013
0.099602846,0.1090,0.8957,0.4725,1.019
0.102913538,0.1073,0.8962,0.4734,1.019
0.104656307,0.1080,0.8950,0.4761,1.019
0.109777231,0.1067,0.8962,0.4783,1.021
0.110215692,0.1097,0.8942,0.4788,1.020
0.112188384,0.1094,0.8945,0.4761,1.019
0.114149538,0.1139,0.8957,0.4776,1.021
0.116793923,0.1178,0.8933,0.4756,1.019
0.118869307,0.1207,0.8915,0.4763,1.018
0.122523769,0.1209,0.8876,0.4765,1.015
0.123651077,0.1246,0.8859,0.4781,1.014
0.126750461,0.1258,0.8866,0.4749,1.014
0.128968384,0.1300,0.8864,0.4770,1.015
0.131570461,0.1302,0.8864,0.4763,1.015
0.133685923,0.1307,0.8842,0.4744,1.012
0.135799077,0.1319,0.8837,0.4744,1.012
0.138294769,0.1297,0.8866,0.4721,1.013
0.140863154,0.1280,0.8859,0.4707,1.011
0.143591461,0.1263,0.8879,0.4673,1.011
0.146051384,0.1219,0.8884,0.4644,1.010
0.149114154,0.1214,0.8903,0.4634,1.011
0.150381615,0.1199,0.8922,0.4595,1.011
0.153060384,0.1158,0.8933,0.4560,1.010
0.155633538,0.1163,0.8930,0.4556,1.009
0.157543077,0.1158,0.8933,0.4575,1.010
0.160083384,0.1146,0.8935,0.4609,1.012
0.162367461,0.1143,0.8952,0.4619,1.014
0.164833231,0.1148,0.8910,0.4644,1.011
0.167729923,0.1165,0.8920,0.4663,1.013
0.170336923,0.1192,0.8920,0.4665,1.014
0.172622461,0.1180,0.8891,0.4670,1.011
0.174390461,0.1221,0.8873,0.4670,1.010
0.176965615,0.1223,0.8886,0.4693,1.012
0.179524308,0.1214,0.8842,0.4653,1.007
0.182115692,0.1251,0.8852,0.4602,1.005
0.184231461,0.1258,0.8849,0.4575,1.004
0.187196923,0.1246,0.8833,0.4558,1.002
0.189416,0.1223,0.8820,0.4541,1.000
0.191858231,0.1214,0.8824,0.4526,0.999
0.194011769,0.1219,0.8833,0.4516,1.000
0.198119461,0.1204,0.8847,0.4511,1.000
0.198625,0.1192,0.8864,0.4532,1.003
0.201636692,0.1151,0.8866,0.4539,1.003
0.203407077,0.1172,0.8876,0.4563,1.005
0.208273923,0.1172,0.8871,0.4609,1.007
0.208655077,0.1160,0.8884,0.4616,1.008
0.210876615,0.1197,0.8905,0.4580,1.008
0.213306538,0.1229,0.8933,0.4558,1.010
0.215291154,0.1280,0.8908,0.4546,1.008
0.218280384,0.1283,0.8908,0.4519,1.007
0.220311077,0.1309,0.8908,0.4541,1.008
0.222582769,0.1332,0.8935,0.4544,1.011
0.225039077,0.1363,0.8942,0.4580,1.014
0.227645615,0.1349,0.8908,0.4627,1.013
0.230077231,0.1402,0.8935,0.4619,1.016
0.233008692,0.1370,0.8933,0.4637,1.016
0.234936384,0.1383,0.8922,0.4641,1.015
0.238581615,0.1412,0.8928,0.4597,1.014
0.239856077,0.1368,0.8913,0.4572,1.011
0.242543384,0.1373,0.8935,0.4551,1.012
0.244708308,0.1327,0.8908,0.4519,1.008
0.247396615,0.1321,0.8915,0.4534,1.009
0.249403077,0.1288,0.8910,0.4534,1.008
0.251899077,0.1290,0.8891,0.4558,1.007
0.255790461,0.1256,0.8873,0.4578,1.006
0.256441846,0.1219,0.8891,0.4560,1.007
0.258762769,0.1211,0.8894,0.4583,1.008
0.261455077,0.1204,0.8935,0.4592,1.012
0.264096923,0.1190,0.8962,0.4590,1.014
0.265972077,0.1170,0.8959,0.4597,1.014
0.268684692,0.1183,0.8962,0.4580,1.013
0.271808077,0.1199,0.8984,0.4585,1.016
0.273245846,0.1219,0.9001,0.4595,1.018
0.276116384,0.1232,0.8991,0.4553,1.015
0.278397308,0.1275,0.8971,0.4502,1.012
0.280600615,0.1304,0.9001,0.4497,1.015
0.283034846,0.1321,0.8977,0.4497,1.013
0.285758231,0.1329,0.8952,0.4470,1.009
0.288992384,0.1332,0.8966,0.4488,1.011
0.290381615,0.1346,0.8917,0.4495,1.008
0.293933923,0.1397,0.8938,0.4488,1.010
0.296359077,0.1409,0.8954,0.4499,1.012
0.297611077,0.1407,0.8942,0.4476,1.010
0.300029615,0.1439,0.8950,0.4478,1.011
0.302474231,0.1449,0.8913,0.4463,1.007
0.307890538,0.1465,0.8915,0.4451,1.007
0.308292692,0.1478,0.8908,0.4460,1.007
0.309645,0.1453,0.8922,0.4460,1.008
0.312294154,0.1478,0.8903,0.4455,1.006
0.314147154,0.1456,0.8871,0.4460,1.004
0.317387384,0.1474,0.8873,0.4492,1.005
0.319294231,0.1444,0.8852,0.4509,1.004
0.321499154,0.1417,0.8876,0.4502,1.005
0.324035077,0.1405,0.8873,0.4499,1.005
0.326342461,0.1351,0.8884,0.4495,1.005
0.329212077,0.1332,0.8869,0.4492,1.003
0.331095769,0.1307,0.8847,0.4497,1.001
0.333699769,0.1244,0.8815,0.4460,0.996
0.336602231,0.1209,0.8824,0.4490,0.997
0.343159154,0.1197,0.8852,0.4497,1.000
0.343702538,0.1158,0.8866,0.4514,1.002
0.344178846,0.1131,0.8835,0.4526,0.999
0.347162538,0.1129,0.8854,0.4544,1.002
0.348459692,0.1083,0.8859,0.4575,1.003
0.350884308,0.1097,0.8842,0.4619,1.004
0.354282231,0.1116,0.8873,0.4614,1.006
0.355201538,0.1094,0.8876,0.4619,1.007
0.357789308,0.1102,0.8886,0.4619,1.008
0.360297,0.1116,0.8928,0.4609,1.011
0.362916384,0.1170,0.8908,0.4604,1.010
0.365034769,0.1178,0.8922,0.4616,1.011
0.367933538,0.1226,0.8913,0.4627,1.012
0.370754769,0.1258,0.8898,0.4639,1.011
0.372194154,0.1258,0.8898,0.4656,1.012
0.375418154,0.1285,0.8915,0.4653,1.014
0.378866461,0.1319,0.8920,0.4639,1.014
0.379454538,0.1314,0.8940,0.4665,1.017
0.381928615,0.1288,0.8938,0.4661,1.016
0.385325,0.1285,0.8950,0.4649,1.017
0.387223154,0.1272,0.8947,0.4614,1.015
0.389183154,0.1283,0.8922,0.4607,1.012
0.391915461,0.1265,0.8925,0.4585,1.011
0.395117538,0.1288,0.8915,0.4612,1.012
0.396312923,0.1300,0.8935,0.4619,1.014
0.398765308,0.1272,0.8947,0.4641,1.016
0.401714538,0.1256,0.8917,0.4663,1.014
0.404436615,0.1275,0.8933,0.4678,1.016
0.406326461,0.1265,0.8938,0.4705,1.018
0.408885,0.1256,0.8947,0.4734,1.020
0.415613846,0.1256,0.8933,0.4770,1.020
0.416314538,0.1234,0.8930,0.4749,1.019
0.416758769,0.1272,0.8910,0.4763,1.018
0.418978154,0.1256,0.8908,0.4746,1.017
0.421356308,0.1275,0.8901,0.4746,1.017
0.422613,0.1297,0.8873,0.4734,1.014
0.425342846,0.1256,0.8879,0.4709,1.013
0.427771154,0.1246,0.8908,0.4695,1.015
0.430096692,0.1248,0.8889,0.4646,1.011
0.432621846,0.1236,0.8889,0.4639,1.010
0.43678,0.1219,0.8950,0.4658,1.016
0.437331384,0.1199,0.8925,0.4665,1.014
0.439909308,0.1199,0.8930,0.4663,1.015
0.442383769,0.1199,0.8925,0.4683,1.015
0.445594769,0.1160,0.8903,0.4676,1.012
0.446924692,0.1167,0.8884,0.4688,1.011
0.450075154,0.1165,0.8857,0.4688,1.009
0.453405923,0.1121,0.8801,0.4697,1.004
0.454121,0.1121,0.8824,0.4712,1.007
0.457455769,0.1114,0.8796,0.4697,1.003
0.459309923,0.1104,0.8793,0.4712,1.004
0.461537615,0.1109,0.8773,0.4688,1.001
0.464056923,0.1097,0.8768,0.4668,0.999
0.466433923,0.1085,0.8784,0.4649,1.000
0.469338231,0.1080,0.8803,0.4658,1.002
0.471138846,0.1104,0.8837,0.4595,1.002
0.473562538,0.1136,0.8898,0.4602,1.008
0.475994154,0.1121,0.8901,0.4614,1.009
0.479302154,0.1129,0.8928,0.4585,1.010
0.480750538,0.1118,0.8925,0.4607,1.011
0.484157846,0.1139,0.8938,0.4583,1.011
0.486819384,0.1151,0.8920,0.4585,1.010
0.488273231,0.1165,0.8908,0.4585,1.009
0.490548077,0.1148,0.8879,0.4621,1.007
0.493653615,0.1141,0.8886,0.4658,1.010
0.498767692,0.1158,0.8894,0.4688,1.012
0.499077846,0.1151,0.8894,0.4700,1.013
0.500224077,0.1143,0.8876,0.4730,1.012
0.503204,0.1170,0.8859,0.4744,1.012
0.504731154,0.1216,0.8884,0.4783,1.016
0.507464384,0.1248,0.8886,0.4768,1.016
0.514144308,0.1280,0.8884,0.4737,1.015
0.514629308,0.1314,0.8876,0.4693,1.013
0.515037,0.1329,0.8876,0.4693,1.013
0.517539154,0.1334,0.8866,0.4697,1.012
0.519170538,0.1378,0.8869,0.4683,1.012
0.522071154,0.1388,0.8857,0.4668,1.011
0.524116384,0.1393,0.8847,0.4653,1.009
0.526807461,0.1390,0.8854,0.4629,1.009
0.528812308,0.1360,0.8876,0.4649,1.011
0.531652615,0.1351,0.8876,0.4653,1.011
0.535079384,0.1316,0.8869,0.4661,1.011
0.536681615,0.1260,0.8894,0.4646,1.011
0.538613846,0.1239,0.8894,0.4649,1.011
0.541933231,0.1219,0.8889,0.4649,1.010
0.543896615,0.1185,0.8859,0.4653,1.008
0.545880615,0.1158,0.8837,0.4676,1.006
0.548409308,0.1131,0.8813,0.4673,1.004
0.552033846,0.1151,0.8817,0.4678,1.005
0.553710846,0.1121,0.8828,0.4681,1.005
0.555332,0.1118,0.8820,0.4705,1.006
0.557856384,0.1136,0.8805,0.4721,1.006
0.560180308,0.1139,0.8857,0.4746,1.011
0.562616308,0.1094,0.8854,0.4751,1.011
0.565308308,0.1111,0.8913,0.4765,1.017
0.568610461,0.1102,0.8925,0.4786,1.019
0.569854846,0.1073,0.8962,0.4793,1.022
0.572324923,0.1018,0.8971,0.4783,1.022
0.574878231,0.1034,0.8984,0.4807,1.024
0.577448077,0.1043,0.8996,0.4802,1.025
0.579647384,0.1046,0.8974,0.4778,1.022
0.582111769,0.1053,0.8971,0.4742,1.020
0.585027154,0.1080,0.8964,0.4707,1.018
0.586899692,0.1111,0.8942,0.4727,1.018
0.589650461,0.1153,0.8913,0.4751,1.017
0.593387692,0.1199,0.8908,0.4717,1.015
0.594156923,0.1221,0.8894,0.4714,1.014
0.596317308,0.1253,0.8891,0.4730,1.015
0.599195077,0.1260,0.8935,0.4712,1.018
0.602105538,0.1290,0.8933,0.4732,1.019
0.603863154,0.1267,0.8935,0.4707,1.018
0.606199077,0.1288,0.8908,0.4665,1.014
0.613562231,0.1327,0.8913,0.4634,1.013
0.614042769,0.1316,0.8889,0.4632,1.011
0.614345538,0.1344,0.8896,0.4621,1.011
0.615948692,0.1373,0.8910,0.4612,1.013
0.618015077,0.1383,0.8894,0.4597,1.011
0.620372077,0.1390,0.8898,0.4583,1.010
0.623051154,0.1412,0.8905,0.4590,1.012
0.625748692,0.1388,0.8920,0.4597,1.013
0.627641231,0.1421,0.8894,0.4629,1.013
0.630181615,0.1405,0.8905,0.4607,1.012
0.632539692,0.1393,0.8933,0.4629,1.016
0.635141308,0.1358,0.8915,0.4624,1.013
0.637590461,0.1327,0.8889,0.4639,1.011
0.640079077,0.1267,0.8859,0.4658,1.009
0.643016,0.1211,0.8842,0.4624,1.005
0.644719384,0.1141,0.8824,0.4632,1.003
0.647635692,0.1131,0.8789,0.4649,1.001
0.649580615,0.1090,0.8735,0.4627,0.994
0.651979384,0.1031,0.8737,0.4651,0.995
0.654364308,0.0978,0.8720,0.4663,0.994
0.657352,0.0923,0.8712,0.4665,0.993
0.660154461,0.0901,0.8659,0.4665,0.988
0.661586538,0.0840,0.8703,0.4651,0.990
0.663949923,0.0780,0.8754,0.4619,0.993
0.667646154,0.0750,0.8773,0.4578,0.992
0.668695769,0.0731,0.8837,0.4551,0.997
0.671267769,0.0706,0.8879,0.4556,1.000
0.673877615,0.0724,0.8947,0.4568,1.007
0.676454461,0.0750,0.9006,0.4541,1.011
0.678462538,0.0780,0.9028,0.4546,1.014
0.680971692,0.0857,0.9047,0.4563,1.017
0.683851077,0.0955,0.9071,0.4541,1.019
0.685637231,0.1050,0.9059,0.4546,1.019
0.688028384,0.1178,0.9050,0.4519,1.018
0.690698846,0.1285,0.9045,0.4519,1.019
0.692939077,0.1407,0.9038,0.4521,1.020
0.695314461,0.1498,0.9026,0.4499,1.020
0.698360615,0.1619,0.9023,0.4455,1.019
0.700526538,0.1671,0.9018,0.4404,1.017
0.702478231,0.1759,0.9018,0.4416,1.019
0.705111154,0.1784,0.9035,0.4397,1.020
0.707427077,0.1849,0.9045,0.4406,1.023
0.712144308,0.1889,0.9077,0.4370,1.025
0.712576077,0.1949,0.9091,0.4392,1.028
0.715107461,0.1954,0.9096,0.4427,1.030
0.717263384,0.2001,0.9101,0.4431,1.032
0.719406769,0.2057,0.9126,0.4453,1.036
0.721908308,0.2099,0.9145,0.4465,1.039
0.724782846,0.2122,0.9096,0.4446,1.034
0.726777231,0.2159,0.9118,0.4460,1.038
0.729247769,0.2184,0.9094,0.4427,1.035
0.731835384,0.2233,0.9045,0.4402,1.030
0.735298231,0.2257,0.9038,0.4395,1.030
0.736381308,0.2262,0.9047,0.4365,1.030
0.738978769,0.2282,0.9001,0.4350,1.025
0.742474769,0.2248,0.8989,0.4348,1.024
0.743450231,0.2250,0.8957,0.4392,1.023
0.745927384,0.2218,0.8974,0.4392,1.023
0.750338154,0.2171,0.8989,0.4404,1.024
0.750906154,0.2138,0.8979,0.4429,1.024
0.753484923,0.2077,0.8974,0.4427,1.022
0.755896308,0.2031,0.8991,0.4431,1.023
0.758607077,0.1998,0.9006,0.4387,1.021
0.760652308,0.1964,0.8994,0.4365,1.019
0.763147077,0.1917,0.9006,0.4324,1.017
0.766562154,0.1854,0.9023,0.4292,1.016
0.767613308,0.1835,0.9040,0.4253,1.016
0.770241308,0.1774,0.9040,0.4218,1.013
0.772623461,0.1698,0.9043,0.4206,1.012
0.775843154,0.1681,0.9064,0.4182,1.012
0.778050769,0.1617,0.9064,0.4169,1.011
0.779928692,0.1610,0.9028,0.4164,1.007
0.783449308,0.1605,0.9015,0.4174,1.006
0.784394231,0.1605,0.8991,0.4152,1.003
0.786932308,0.1600,0.8952,0.4182,1.001
0.792161308,0.1591,0.8920,0.4187,0.998
0.792817846,0.1600,0.8879,0.4189,0.995
0.794130846,0.1510,0.8869,0.4182,0.992
0.796866769,0.1470,0.8869,0.4185,0.992
0.800308,0.1458,0.8879,0.4197,0.993
0.801456923,0.1390,0.8879,0.4199,0.992
0.804126769,0.1356,0.8901,0.4216,0.994
0.806340077,0.1312,0.8915,0.4206,0.994
0.811301538,0.1300,0.8959,0.4216,0.999
0.811758846,0.1295,0.8998,0.4226,1.002
0.814363769,0.1267,0.9026,0.4236,1.005
0.816161308,0.1256,0.9040,0.4280,1.008
0.818132615,0.1285,0.9099,0.4321,1.015
0.820599461,0.1321,0.9108,0.4336,1.017
0.824772615,0.1349,0.9067,0.4365,1.015
0.825558538,0.1393,0.9035,0.4387,1.014
0.828041,0.1432,0.9006,0.4370,1.011
0.830522846,0.1474,0.8957,0.4378,1.008
0.833500692,0.1505,0.8930,0.4409,1.007
0.835231154,0.1517,0.8876,0.4427,1.003
0.837876615,0.1534,0.8884,0.4478,1.007
0.841596,0.1519,0.8854,0.4507,1.005
0.842369615,0.1478,0.8859,0.4521,1.006
0.844751154,0.1432,0.8845,0.4532,1.004
0.847197,0.1397,0.8842,0.4553,1.004
0.849696384,0.1373,0.8822,0.4546,1.002
0.852004615,0.1373,0.8796,0.4590,1.002
0.854636,0.1417,0.8793,0.4585,1.002
0.856872384,0.1397,0.8784,0.4553,0.999
0.859461308,0.1385,0.8842,0.4446,0.999
0.862002231,0.1312,0.8922,0.4414,1.004
0.865639769,0.1297,0.9003,0.4436,1.012
0.866566231,0.1285,0.9077,0.4492,1.021
0.868943384,0.1263,0.9133,0.4572,1.029
0.871604077,0.1239,0.9201,0.4629,1.037
0.874106461,0.1246,0.9285,0.4683,1.047
