time,gFx,gFy,gFz,TgF
0.002031462,-0.1123,0.9963,0.1223,1.010
0.002339077,-0.1091,0.9979,0.1211,1.011
0.005583385,-0.1074,0.9958,0.1164,1.008
0.005955385,-0.1033,0.9981,0.1194,1.010
0.008192923,-0.1035,0.9958,0.1180,1.008
0.015098231,-0.1022,0.9932,0.1199,1.006
0.015318462,-0.1001,0.9905,0.1182,1.003
0.015440693,-0.0969,0.9917,0.1145,1.003
0.018177923,-0.1006,0.9944,0.1133,1.006
0.021005846,-0.0994,0.9958,0.1171,1.008
0.022361923,-0.0979,0.9961,0.1164,1.008
0.026083462,-0.1013,0.9956,0.1159,1.007
0.029816077,-0.1031,0.9979,0.1180,1.010
0.03008277,-0.1018,0.9973,0.1180,1.009
0.03173077,-0.1045,0.9958,0.1159,1.008
0.034685539,-0.1054,0.9954,0.1148,1.008
0.037493616,-0.1087,0.9939,0.1131,1.006
0.039075462,-0.1123,0.9963,0.1101,1.009
0.045438462,-0.1138,0.9968,0.1111,1.009
0.04569477,-0.1135,0.9979,0.1096,1.010
0.046202462,-0.1128,0.9939,0.1111,1.006
0.048676077,-0.1155,0.9939,0.1103,1.007
0.051025923,-0.1157,0.9944,0.1113,1.007
0.054014846,-0.1135,0.9910,0.1106,1.004
0.055820923,-0.1145,0.9924,0.1096,1.005
0.058578462,-0.1145,0.9946,0.1103,1.007
0.06094277,-0.1123,0.9956,0.1099,1.008
0.063201539,-0.1111,0.9979,0.1091,1.010
0.065584616,-0.1133,0.9961,0.1111,1.009
0.070526231,-0.1113,0.9979,0.1108,1.010
0.070854539,-0.1089,0.9981,0.1106,1.010
0.073174539,-0.1079,0.9966,0.1148,1.009
0.081588616,-0.1045,0.9926,0.1167,1.005
0.081830846,-0.1045,0.9942,0.1152,1.006
0.081964923,-0.1031,0.9954,0.1148,1.007
0.084523385,-0.1033,0.9951,0.1167,1.007
0.084687462,-0.1052,0.9919,0.1155,1.004
0.087305,-0.1082,0.9926,0.1196,1.006
0.089600923,-0.1087,0.9942,0.1177,1.007
0.092012693,-0.1101,0.9944,0.1204,1.008
0.094948077,-0.1123,0.9949,0.1192,1.008
0.09698277,-0.1120,0.9930,0.1182,1.006
0.100164077,-0.1106,0.9966,0.1208,1.010
0.101715385,-0.1101,0.9968,0.1231,1.010
0.104173923,-0.1094,0.9961,0.1260,1.010
0.10843077,-0.1111,0.9937,0.1243,1.008
0.109076308,-0.1108,0.9937,0.1220,1.007
0.111377308,-0.1118,0.9954,0.1233,1.009
0.113826846,-0.1111,0.9956,0.1250,1.010
0.116483693,-0.1089,0.9926,0.1213,1.006
0.118564308,-0.1076,0.9930,0.1241,1.006
0.121315693,-0.1079,0.9937,0.1243,1.007
0.123351693,-0.1071,0.9914,0.1267,1.005
0.125849539,-0.1033,0.9898,0.1287,1.003
0.128251385,-0.1059,0.9905,0.1292,1.004
0.13063177,-0.1064,0.9917,0.1264,1.005
0.133134231,-0.1050,0.9926,0.1257,1.006
0.135463385,-0.1069,0.9939,0.1223,1.007
0.137838846,-0.1087,0.9951,0.1218,1.008
0.141065,-0.1094,0.9970,0.1204,1.010
0.142909231,-0.1074,0.9983,0.1201,1.011
0.145504077,-0.1074,0.9968,0.1204,1.010
0.148242231,-0.1096,0.9956,0.1223,1.009
0.151464308,-0.1074,0.9944,0.1231,1.008
0.152567385,-0.1052,0.9942,0.1252,1.008
0.154738539,-0.1069,0.9949,0.1255,1.008
0.158200693,-0.1089,0.9934,0.1277,1.007
0.159669308,-0.1099,0.9890,0.1248,1.003
0.16196377,-0.1123,0.9893,0.1220,1.003
0.16444377,-0.1115,0.9923,0.1194,1.006
0.168945231,-0.1103,0.9893,0.1150,1.002
0.169499693,-0.1089,0.9905,0.1138,1.003
0.172286462,-0.1094,0.9924,0.1120,1.005
0.182727154,-0.1082,0.9914,0.1123,1.004
0.183128616,-0.1066,0.9954,0.1138,1.008
0.183289,-0.1026,0.9961,0.1125,1.008
0.183425539,-0.1035,0.9966,0.1131,1.008
0.187033,-0.1050,0.9946,0.1148,1.007
0.187220385,-0.1033,0.9944,0.1150,1.006
0.188546231,-0.1094,0.9942,0.1123,1.006
0.191241616,-0.1120,0.9958,0.1152,1.009
0.193366231,-0.1152,0.9939,0.1133,1.007
0.195840385,-0.1189,0.9956,0.1125,1.009
0.198981923,-0.1187,0.9979,0.1131,1.011
0.200797846,-0.1187,0.9970,0.1125,1.010
0.203096385,-0.1177,0.9979,0.1157,1.011
0.205323385,-0.1164,0.9979,0.1180,1.012
0.207792616,-0.1182,0.9966,0.1201,1.011
0.210798231,-0.1180,0.9954,0.1218,1.010
0.213008923,-0.1187,0.9961,0.1231,1.011
0.215900077,-0.1189,0.9956,0.1226,1.010
0.218983693,-0.1220,0.9963,0.1218,1.011
0.219963462,-0.1208,0.9937,0.1199,1.008
0.222603462,-0.1192,0.9954,0.1177,1.009
0.224833308,-0.1171,0.9942,0.1187,1.008
0.227644923,-0.1138,0.9954,0.1180,1.009
0.229640923,-0.1101,0.9942,0.1199,1.007
0.231957,-0.1099,0.9968,0.1184,1.010
0.234354462,-0.1076,0.9970,0.1196,1.010
0.236812385,-0.1087,0.9958,0.1182,1.009
0.240511385,-0.1079,0.9973,0.1187,1.010
0.242207693,-0.1059,0.9968,0.1155,1.009
0.243995385,-0.1064,0.9949,0.1148,1.007
0.247286539,-0.1018,0.9961,0.1145,1.008
0.248994539,-0.1040,0.9946,0.1143,1.007
0.25177077,-0.1031,0.9910,0.1133,1.003
0.253634846,-0.1018,0.9930,0.1125,1.004
0.256816077,-0.1026,0.9937,0.1150,1.006
0.25847477,-0.0989,0.9912,0.1182,1.003
0.26093977,-0.1006,0.9912,0.1204,1.004
0.263269231,-0.1018,0.9926,0.1218,1.005
0.265730846,-0.1008,0.9907,0.1211,1.003
0.268165,-0.1015,0.9907,0.1204,1.003
0.270513539,-0.1043,0.9905,0.1199,1.003
0.276216616,-0.1026,0.9914,0.1199,1.004
0.27651577,-0.1033,0.9930,0.1229,1.006
0.278671077,-0.1059,0.9905,0.1257,1.004
0.281235077,-0.1052,0.9949,0.1275,1.009
0.290597847,-0.1084,0.9961,0.1316,1.011
0.290941616,-0.1125,0.9942,0.1338,1.009
0.291087154,-0.1143,0.9946,0.1331,1.010
0.291204616,-0.1177,0.9958,0.1338,1.012
0.294572923,-0.1192,0.9968,0.1345,1.013
0.294748385,-0.1189,0.9930,0.1360,1.009
0.296957923,-0.1177,0.9949,0.1357,1.011
0.301381308,-0.1196,0.9963,0.1326,1.012
0.301840385,-0.1187,0.9979,0.1292,1.013
0.304925539,-0.1150,0.9958,0.1272,1.010
0.307264308,-0.1150,0.9939,0.1250,1.008
0.309788385,-0.1125,0.9923,0.1248,1.006
0.311539154,-0.1118,0.9914,0.1213,1.005
0.314997616,-0.1101,0.9924,0.1194,1.006
0.316537231,-0.1108,0.9912,0.1226,1.005
0.319617231,-0.1091,0.9890,0.1220,1.002
0.322293231,-0.1054,0.9898,0.1233,1.003
0.327245847,-0.1052,0.9930,0.1226,1.006
0.327612923,-0.1015,0.9932,0.1220,1.006
0.328757231,-0.1008,0.9954,0.1204,1.008
0.332861847,-0.1006,0.9944,0.1192,1.007
0.333320385,-0.1020,0.9981,0.1204,1.010
0.336554231,-0.1043,0.9986,0.1213,1.011
0.338359462,-0.1038,0.9979,0.1211,1.011
0.343244,-0.1057,0.9949,0.1238,1.008
0.34350677,-0.1074,0.9934,0.1241,1.007
0.345739154,-0.1099,0.9946,0.1238,1.008
0.348409231,-0.1131,0.9932,0.1250,1.007
0.351260616,-0.1167,0.9966,0.1236,1.011
0.352705231,-0.1184,0.9968,0.1216,1.011
0.356169,-0.1223,0.9942,0.1199,1.009
0.357344308,-0.1220,0.9958,0.1189,1.010
0.359699693,-0.1208,0.9954,0.1184,1.010
0.363472077,-0.1196,0.9954,0.1199,1.010
0.365348923,-0.1206,0.9946,0.1201,1.009
0.366997231,-0.1182,0.9917,0.1204,1.006
0.369577616,-0.1213,0.9917,0.1199,1.006
0.377240923,-0.1211,0.9944,0.1159,1.008
0.377589308,-0.1199,0.9902,0.1162,1.004
0.377876077,-0.1192,0.9917,0.1145,1.005
0.385487462,-0.1157,0.9932,0.1136,1.006
0.385812385,-0.1131,0.9944,0.1118,1.007
0.385955077,-0.1089,0.9939,0.1123,1.006
0.388564923,-0.1062,0.9919,0.1143,1.004
0.388929231,-0.1022,0.9966,0.1152,1.008
0.392248385,-0.1035,0.9986,0.1180,1.011
0.393470154,-0.1043,0.9958,0.1177,1.008
0.398664,-0.1047,0.9963,0.1208,1.009
0.398919154,-0.1047,0.9958,0.1196,1.008
0.400830462,-0.1047,0.9983,0.1194,1.011
0.403705539,-0.1047,0.9944,0.1167,1.007
0.406198462,-0.1035,0.9956,0.1196,1.008
0.407883154,-0.1038,0.9944,0.1199,1.007
0.410615385,-0.1028,0.9930,0.1204,1.005
0.414210231,-0.1026,0.9910,0.1196,1.003
0.415689,-0.1018,0.9917,0.1194,1.004
0.418428616,-0.1035,0.9912,0.1208,1.004
0.420964,-0.1084,0.9934,0.1194,1.006
0.422645,-0.1106,0.9983,0.1236,1.012
0.425225847,-0.1108,0.9988,0.1220,1.012
0.427604385,-0.1118,0.9986,0.1250,1.013
0.431553308,-0.1167,0.9966,0.1282,1.012
0.432636308,-0.1152,0.9951,0.1282,1.010
