time,gFx,gFy,gFz,TgF
0.002329307,-0.5528,-0.5916,0.5878,1.001
0.003000615,-0.5526,-0.5901,0.5872,0.999
0.003427153,-0.5526,-0.5920,0.5790,0.996
0.003861538,-0.5520,-0.5916,0.5697,0.990
0.004157,-0.5501,-0.5936,0.5667,0.988
0.004543384,-0.5540,-0.5901,0.5650,0.987
0.007847692,-0.5496,-0.5843,0.5657,0.982
0.009147769,-0.5440,-0.5764,0.5620,0.972
0.014398846,-0.5467,-0.5813,0.5604,0.975
0.014625846,-0.5467,-0.5840,0.5731,0.984
0.019076384,-0.5477,-0.5860,0.5780,0.989
0.019556615,-0.5496,-0.5894,0.5862,0.997
0.024093307,-0.5545,-0.5867,0.5914,1.001
0.024428307,-0.5576,-0.5796,0.5904,0.998
0.026781615,-0.5555,-0.5826,0.5867,0.996
0.028193538,-0.5540,-0.5794,0.5878,0.994
0.030472,-0.5489,-0.5799,0.5892,0.992
0.035332,-0.5464,-0.5828,0.5902,0.993
0.036734846,-0.5459,-0.5845,0.5951,0.997
0.037879153,-0.5445,-0.5852,0.5958,0.997
0.041240076,-0.5450,-0.5880,0.6007,1.002
0.042519769,-0.5459,-0.5882,0.6070,1.006
0.044982461,-0.5482,-0.5894,0.6139,1.012
0.047716923,-0.5467,-0.5882,0.5988,1.002
0.049835076,-0.5503,-0.5860,0.5997,1.003
0.052360692,-0.5538,-0.5831,0.5897,0.997
0.054656076,-0.5536,-0.5818,0.5818,0.992
0.057863461,-0.5536,-0.5869,0.5872,0.998
0.061065923,-0.5543,-0.5929,0.5867,1.001
0.061992692,-0.5560,-0.5925,0.5818,0.999
0.064431461,-0.5560,-0.5933,0.5867,1.003
0.070229,-0.5567,-0.5957,0.5927,1.008
0.070960307,-0.5567,-0.5980,0.5967,1.012
0.071787769,-0.5576,-0.5960,0.5972,1.011
0.074072,-0.5606,-0.5950,0.5995,1.014
0.076464384,-0.5616,-0.5982,0.6021,1.018
0.078768307,-0.5574,-0.6026,0.5960,1.014
0.082656692,-0.5625,-0.6041,0.6081,1.025
0.083548923,-0.5657,-0.6021,0.6065,1.025
0.085991076,-0.5633,-0.6069,0.6083,1.027
0.088412692,-0.5662,-0.6109,0.6070,1.031
0.090938461,-0.5667,-0.6116,0.6078,1.032
0.094182153,-0.5687,-0.6111,0.6075,1.032
0.095565615,-0.5682,-0.6099,0.6075,1.031
0.099498538,-0.5704,-0.6065,0.6100,1.032
0.100505923,-0.5685,-0.6078,0.6109,1.032
0.102972615,-0.5680,-0.6080,0.6141,1.034
0.105438538,-0.5685,-0.6060,0.6149,1.034
0.107706846,-0.5667,-0.6043,0.6153,1.032
0.110331384,-0.5631,-0.6038,0.6176,1.031
0.11257323,-0.5623,-0.6029,0.6183,1.030
0.115339153,-0.5574,-0.6041,0.6183,1.029
0.118660307,-0.5560,-0.6065,0.6186,1.029
0.119800923,-0.5557,-0.6097,0.6165,1.030
0.122763384,-0.5533,-0.6072,0.6161,1.027
0.128220076,-0.5592,-0.6078,0.6114,1.028
0.128834846,-0.5629,-0.6078,0.6090,1.028
0.136957923,-0.5645,-0.6104,0.6083,1.030
0.137369538,-0.5672,-0.6099,0.6088,1.032
0.137475769,-0.5694,-0.6121,0.6141,1.037
0.137658153,-0.5694,-0.6111,0.6209,1.041
0.14255023,-0.5694,-0.6121,0.6234,1.043
0.142970461,-0.5682,-0.6106,0.6276,1.044
0.144565,-0.5697,-0.6058,0.6307,1.044
0.146588076,-0.5741,-0.6050,0.6307,1.046
0.149221615,-0.5729,-0.6034,0.6290,1.043
0.151101,-0.5716,-0.6006,0.6266,1.039
0.15360223,-0.5748,-0.5997,0.6251,1.040
0.156579461,-0.5731,-0.5957,0.6234,1.035
0.158193,-0.5701,-0.5957,0.6107,1.026
0.161019692,-0.5629,-0.5943,0.5921,1.010
0.165213923,-0.5641,-0.5904,0.5919,1.009
0.168452307,-0.5685,-0.5864,0.5967,1.012
0.168919692,-0.5726,-0.5867,0.6058,1.019
0.170509846,-0.5718,-0.5833,0.6105,1.020
0.17305023,-0.5697,-0.5850,0.6158,1.023
0.175227076,-0.5692,-0.5840,0.6242,1.027
0.177782846,-0.5692,-0.5869,0.6293,1.032
0.180452692,-0.5667,-0.5840,0.6302,1.029
0.182707384,-0.5657,-0.5855,0.6317,1.031
0.185161923,-0.5631,-0.5824,0.6307,1.027
0.188355769,-0.5604,-0.5792,0.6293,1.022
0.189753307,-0.5625,-0.5718,0.6281,1.019
0.192137,-0.5648,-0.5703,0.6214,1.015
0.194800923,-0.5641,-0.5671,0.6188,1.011
0.198258461,-0.5618,-0.5662,0.6137,1.006
0.199384384,-0.5589,-0.5682,0.6085,1.003
0.202588923,-0.5550,-0.5652,0.6036,0.996
0.204520384,-0.5562,-0.5645,0.6004,0.994
0.206576307,-0.5543,-0.5666,0.5992,0.994
0.208892307,-0.5526,-0.5664,0.6016,0.994
0.211404923,-0.5526,-0.5699,0.6036,0.997
0.21481723,-0.5484,-0.5696,0.6036,0.995
0.21617823,-0.5492,-0.5706,0.6065,0.998
0.219009846,-0.5511,-0.5696,0.6116,1.001
0.225931153,-0.5518,-0.5699,0.6158,1.004
0.226271153,-0.5501,-0.5679,0.6209,1.005
0.227017307,-0.5501,-0.5642,0.6234,1.005
0.228732923,-0.5496,-0.5628,0.6268,1.006
0.231342538,-0.5492,-0.5598,0.6266,1.004
0.234429923,-0.5471,-0.5582,0.6312,1.005
0.23601723,-0.5420,-0.5550,0.6323,1.001
0.23827823,-0.5399,-0.5526,0.6317,0.998
0.240687461,-0.5389,-0.5538,0.6305,0.997
0.242766538,-0.5492,-0.5501,0.6242,0.997
0.246588384,-0.5520,-0.5445,0.6254,0.996
0.248317615,-0.5520,-0.5445,0.6276,0.998
0.249956307,-0.5555,-0.5374,0.6317,0.998
0.252372692,-0.5496,-0.5371,0.6371,0.998
0.255931692,-0.5475,-0.5352,0.6363,0.996
0.257413923,-0.5428,-0.5374,0.6347,0.993
0.259788307,-0.5389,-0.5368,0.6371,0.992
0.262365538,-0.5389,-0.5328,0.6351,0.989
0.264524,-0.5354,-0.5300,0.6295,0.982
0.267078153,-0.5325,-0.5259,0.6270,0.976
0.269690461,-0.5301,-0.5222,0.6165,0.966
0.272706846,-0.5296,-0.5183,0.6146,0.963
0.275937615,-0.5313,-0.5149,0.6132,0.961
0.276506461,-0.5315,-0.5163,0.6188,0.965
0.280627692,-0.5394,-0.5102,0.6312,0.975
0.281765615,-0.5723,-0.4993,0.6584,1.005
0.284613923,-0.5692,-0.4968,0.6647,1.006
0.286348,-0.5618,-0.5021,0.6547,0.998
0.288641846,-0.5518,-0.5046,0.6452,0.988
0.293089923,-0.5501,-0.5039,0.6371,0.981
0.293901307,-0.5440,-0.5081,0.6317,0.976
0.297748307,-0.5399,-0.5046,0.6307,0.972
0.298684692,-0.5379,-0.5051,0.6266,0.968
0.301383153,-0.5394,-0.5027,0.6234,0.966
0.304527692,-0.5396,-0.5025,0.6198,0.963
0.311820692,-0.5426,-0.4960,0.6205,0.962
0.312344384,-0.5362,-0.4988,0.6205,0.960
0.312724,-0.5335,-0.4990,0.6217,0.959
0.313240307,-0.5315,-0.5021,0.6205,0.959
0.318174846,-0.5322,-0.5014,0.6193,0.958
0.318471153,-0.5359,-0.5000,0.6217,0.961
0.32604223,-0.5379,-0.4997,0.6202,0.961
0.32684923,-0.5313,-0.5044,0.6176,0.958
0.327346461,-0.5301,-0.5032,0.6156,0.956
0.327931153,-0.5259,-0.5100,0.6161,0.957
0.330375076,-0.5247,-0.5117,0.6161,0.957
0.335079692,-0.5215,-0.5126,0.6119,0.954
0.335662846,-0.5249,-0.5088,0.6112,0.953
0.337531692,-0.5296,-0.5074,0.6149,0.957
0.340359461,-0.5369,-0.5012,0.6107,0.955
0.341752,-0.5445,-0.4960,0.6144,0.959
0.344999384,-0.5594,-0.4851,0.6151,0.963
0.346885307,-0.5701,-0.4823,0.6163,0.968
0.349122461,-0.5836,-0.4792,0.6209,0.978
0.351395384,-0.5965,-0.4685,0.6332,0.988
0.354782769,-0.5976,-0.4692,0.6471,0.998
0.355985538,-0.5976,-0.4729,0.6617,1.009
0.358710846,-0.6036,-0.4729,0.6735,1.021
0.36133023,-0.6046,-0.4792,0.6799,1.028
0.36374223,-0.6058,-0.4890,0.6764,1.031
0.365923769,-0.6114,-0.5019,0.6742,1.039
0.368464,-0.6225,-0.5074,0.6720,1.047
0.372154846,-0.6202,-0.5232,0.6640,1.048
0.372875153,-0.6265,-0.5310,0.6547,1.050
0.375339461,-0.6305,-0.5415,0.6500,1.055
0.378231692,-0.6295,-0.5513,0.6468,1.058
0.380248076,-0.6323,-0.5559,0.6542,1.066
0.382538846,-0.6258,-0.5628,0.6605,1.070
0.385088076,-0.6181,-0.5743,0.6669,1.075
0.387806846,-0.6078,-0.5862,0.6698,1.078
0.389766461,-0.5990,-0.5948,0.6715,1.079
0.392167076,-0.5916,-0.5987,0.6710,1.076
0.394838461,-0.5787,-0.6087,0.6740,1.077
0.397237846,-0.5623,-0.6197,0.6752,1.075
0.399789,-0.5477,-0.6276,0.6822,1.077
0.403417846,-0.5399,-0.6258,0.6915,1.078
0.40489823,-0.5391,-0.6165,0.6911,1.072
0.406684615,-0.5450,-0.6021,0.6791,1.059
0.409116384,-0.5569,-0.5826,0.6742,1.051
0.412790461,-0.5804,-0.5598,0.6666,1.046
0.414253923,-0.6053,-0.5361,0.6533,1.040
0.417524923,-0.6274,-0.5139,0.6415,1.034
0.424305846,-0.6366,-0.4965,0.6326,1.026
0.424624384,-0.6391,-0.4819,0.6279,1.017
0.425262846,-0.6393,-0.4648,0.6290,1.010
0.426794769,-0.6347,-0.4418,0.6305,0.998
0.428941307,-0.6286,-0.4213,0.6347,0.988
0.431662538,-0.6278,-0.3979,0.6449,0.984
0.433241,-0.6254,-0.3812,0.6463,0.977
0.435755076,-0.6181,-0.3737,0.6471,0.970
0.438104384,-0.6051,-0.3639,0.6476,0.958
0.440499461,-0.5997,-0.3551,0.6442,0.949
