time,gFx,gFy,gFz,TgF
0.001991308,0.0554,0.3585,0.9867,1.051
0.002274769,0.0510,0.3569,0.9980,1.061
0.002456538,0.0471,0.3580,1.0090,1.072
0.0026,0.0433,0.3574,1.0153,1.077
0.002757462,0.0435,0.3574,1.0209,1.083
0.005790462,0.0442,0.3585,1.0248,1.087
0.009264615,0.0405,0.3606,1.0311,1.093
0.010164,0.0389,0.3601,1.0365,1.098
0.012371077,0.0408,0.3594,1.0468,1.108
0.015439385,0.0486,0.3580,1.0575,1.118
0.017060308,0.0571,0.3590,1.0679,1.128
0.019487308,0.0652,0.3574,1.0768,1.136
0.022331692,0.0769,0.3531,1.0832,1.142
0.024752615,0.0897,0.3509,1.0861,1.145
0.027387923,0.0999,0.3497,1.0873,1.147
0.029967077,0.1131,0.3431,1.0889,1.147
0.032147077,0.1280,0.3420,1.0854,1.145
0.034044538,0.1407,0.3394,1.0810,1.142
0.037238154,0.1549,0.3392,1.0774,1.140
0.039113462,0.1691,0.3387,1.0788,1.143
0.041286692,0.1784,0.3362,1.0747,1.140
0.043866692,0.1893,0.3389,1.0661,1.135
0.046166154,0.1973,0.3431,1.0544,1.126
0.048556231,0.2082,0.3467,1.0432,1.119
0.050794154,0.2187,0.3529,1.0280,1.109
0.053311923,0.2267,0.3621,1.0158,1.102
0.055806769,0.2348,0.3675,1.0009,1.092
0.059310385,0.2458,0.3675,0.9852,1.080
0.060448846,0.2516,0.3716,0.9720,1.071
0.063051077,0.2553,0.3714,0.9613,1.062
0.065633462,0.2609,0.3697,0.9493,1.052
0.067679923,0.2726,0.3574,0.9447,1.046
0.070183692,0.2734,0.3582,0.9456,1.047
0.073174769,0.2712,0.3646,0.9464,1.050
0.074893769,0.2702,0.3621,0.9542,1.056
0.077441154,0.2672,0.3621,0.9586,1.059
0.080216308,0.2660,0.3604,0.9633,1.062
0.082233538,0.2587,0.3604,0.9650,1.062
0.085003615,0.2497,0.3641,0.9623,1.059
0.087303923,0.2369,0.3638,0.9642,1.057
0.090242769,0.2276,0.3629,0.9659,1.057
0.091986692,0.2192,0.3636,0.9726,1.061
0.094440538,0.2101,0.3670,0.9782,1.066
0.097139692,0.2025,0.3721,0.9831,1.070
0.099386462,0.1973,0.3731,0.9864,1.073
0.101791308,0.1947,0.3767,0.9908,1.078
0.104292,0.1926,0.3802,0.9918,1.080
0.107192615,0.1933,0.3858,0.9948,1.084
0.108944615,0.1940,0.3860,0.9999,1.089
0.111427692,0.1964,0.3883,0.9938,1.085
0.114647,0.1996,0.3883,0.9908,1.083
0.121404615,0.1979,0.3880,0.9882,1.080
0.121731077,0.2028,0.3921,0.9843,1.079
0.122027,0.2077,0.3948,0.9801,1.077
0.123600308,0.2143,0.3970,0.9792,1.078
0.125635615,0.2180,0.3951,0.9860,1.084
0.129275077,0.2152,0.3981,0.9943,1.092
0.130702154,0.2143,0.4000,0.9908,1.090
0.132801154,0.2120,0.4012,0.9784,1.078
0.135360615,0.2059,0.4070,0.9696,1.072
0.138363615,0.2031,0.4156,0.9574,1.063
0.1401,0.1984,0.4212,0.9449,1.053
0.142796615,0.1971,0.4235,0.9379,1.048
0.145014154,0.1926,0.4247,0.9303,1.041
0.147594385,0.1903,0.4268,0.9210,1.033
0.149704923,0.1928,0.4307,0.9081,1.023
0.152374462,0.1889,0.4322,0.9017,1.018
0.158325538,0.1881,0.4330,0.8953,1.012
0.158578077,0.1871,0.4317,0.8865,1.004
0.159458692,0.1840,0.4347,0.8821,1.000
0.162266077,0.1835,0.4303,0.8799,0.997
0.164552846,0.1815,0.4259,0.8753,0.990
0.166537769,0.1735,0.4191,0.8677,0.979
0.169295,0.1627,0.4100,0.8685,0.974
0.172228846,0.1579,0.4068,0.8606,0.965
0.174017231,0.1595,0.4088,0.8590,0.965
0.176259923,0.1583,0.4119,0.8616,0.968
0.178931,0.1593,0.4168,0.8569,0.966
0.181299308,0.1600,0.4195,0.8590,0.969
0.183357538,0.1583,0.4214,0.8641,0.974
0.185950077,0.1619,0.4244,0.8729,0.984
0.188323692,0.1619,0.4263,0.8802,0.991
0.190656538,0.1635,0.4219,0.8855,0.994
0.193120231,0.1632,0.4224,0.8948,1.003
0.195978769,0.1579,0.4230,0.9041,1.011
0.197806385,0.1556,0.4202,0.9137,1.018
0.200296846,0.1514,0.4198,0.9227,1.025
0.202814385,0.1427,0.4174,0.9298,1.029
0.205367308,0.1368,0.4183,0.9373,1.036
0.207528846,0.1339,0.4193,0.9442,1.042
0.210110385,0.1232,0.4202,0.9508,1.047
0.213923308,0.1167,0.4174,0.9615,1.055
0.215099,0.1151,0.4214,0.9596,1.054
0.217846154,0.1121,0.4244,0.9552,1.051
0.219815308,0.1058,0.4263,0.9559,1.052
0.222184231,0.0980,0.4328,0.9589,1.057
