time,gFx,gFy,gFz,TgF
0.002230692,-0.5743,-0.5230,0.6412,1.007
0.002583385,-0.5701,-0.5181,0.6503,1.008
0.002837154,-0.5726,-0.5090,0.6664,1.015
0.003450692,-0.5790,-0.5021,0.6859,1.029
0.003883692,-0.6339,-0.5032,0.7085,1.076
0.007296846,-0.6332,-0.4970,0.8374,1.162
0.007950461,-0.5692,-0.5012,0.9594,1.223
0.012632,-0.5475,-0.5114,0.9638,1.221
0.012842077,-0.5484,-0.5195,0.9207,1.191
0.016333769,-0.5508,-0.5239,0.8408,1.133
0.017595077,-0.5420,-0.5232,0.7654,1.074
0.020956923,-0.5433,-0.5254,0.6987,1.029
0.023096923,-0.5457,-0.5273,0.6566,1.004
0.024814154,-0.5394,-0.5295,0.6379,0.989
0.027258154,-0.5410,-0.5359,0.6129,0.977
0.029616538,-0.5520,-0.5310,0.6200,0.985
0.032270385,-0.5587,-0.5276,0.6129,0.983
0.034522154,-0.5743,-0.5276,0.6097,0.990
0.037134385,-0.5890,-0.5300,0.6242,1.009
0.039691077,-0.5941,-0.5374,0.6163,1.011
0.041750154,-0.6051,-0.5435,0.6405,1.035
0.044193769,-0.6051,-0.5498,0.6581,1.050
0.046753231,-0.6102,-0.5564,0.6659,1.061
0.049133538,-0.6149,-0.5589,0.6864,1.078
0.051587077,-0.6173,-0.5561,0.6977,1.085
0.054314461,-0.6278,-0.5528,0.7187,1.103
0.060215615,-0.6330,-0.5505,0.7351,1.115
0.061281154,-0.6330,-0.5454,0.7360,1.113
0.061908,-0.6293,-0.5420,0.7460,1.116
0.066381461,-0.6288,-0.5403,0.7549,1.121
0.066708538,-0.6326,-0.5449,0.7572,1.127
0.068400308,-0.6268,-0.5377,0.7952,1.146
0.070923385,-0.5983,-0.5477,0.8020,1.141
0.073426154,-0.5883,-0.5554,0.7795,1.123
0.076255615,-0.5726,-0.5654,0.7561,1.104
0.077941538,-0.5629,-0.5703,0.7226,1.079
0.081322077,-0.5569,-0.5694,0.6957,1.058
0.082958154,-0.5562,-0.5682,0.6782,1.045
0.085669154,-0.5653,-0.5715,0.6520,1.035
0.088037769,-0.5638,-0.5631,0.6312,1.017
0.090915,-0.5618,-0.5503,0.6286,1.007
0.092551,-0.5580,-0.5445,0.6300,1.002
0.095199,-0.5347,-0.5486,0.6419,0.999
0.097452923,-0.5093,-0.5503,0.6454,0.989
0.099646077,-0.4939,-0.5457,0.6454,0.979
0.102358769,-0.4725,-0.5447,0.6520,0.972
0.106436615,-0.4504,-0.5459,0.6613,0.969
0.107306769,-0.4287,-0.5445,0.6726,0.966
0.109369769,-0.4160,-0.5408,0.6771,0.961
0.111948,-0.4145,-0.5440,0.6918,0.973
0.114437231,-0.4133,-0.5396,0.7248,0.994
0.116592846,-0.4199,-0.5424,0.7605,1.024
0.11938,-0.4355,-0.5449,0.7849,1.050
0.122831308,-0.4397,-0.5545,0.8150,1.079
0.124022692,-0.4429,-0.5601,0.8555,1.114
0.126399308,-0.4539,-0.5618,0.8863,1.143
0.130798769,-0.4846,-0.5687,0.9093,1.177
0.131799385,-0.5105,-0.5726,0.9188,1.197
0.133501231,-0.5296,-0.5759,0.9225,1.210
0.135968923,-0.5524,-0.5671,0.9137,1.209
0.139215692,-0.5731,-0.5589,0.9005,1.205
0.140705769,-0.6085,-0.5400,0.8897,1.206
0.143051923,-0.6251,-0.5210,0.8834,1.201
0.145641231,-0.6517,-0.5149,0.8772,1.208
0.147958077,-0.6818,-0.5081,0.8902,1.231
0.150296923,-0.7076,-0.5041,0.9000,1.251
0.153027692,-0.7236,-0.5081,0.8792,1.247
0.159346077,-0.7185,-0.5134,0.8462,1.223
0.159674461,-0.7199,-0.5183,0.8074,1.199
0.160185538,-0.7304,-0.5256,0.7690,1.184
0.166473538,-0.7294,-0.5288,0.7206,1.154
0.166907308,-0.7378,-0.5330,0.6694,1.130
0.167213461,-0.7287,-0.5293,0.6078,1.087
0.170079615,-0.7246,-0.5307,0.5589,1.058
0.172162769,-0.7216,-0.5239,0.5235,1.034
0.174355,-0.7040,-0.5137,0.5030,1.006
0.177001231,-0.6747,-0.5137,0.4832,0.976
0.180027385,-0.6493,-0.5068,0.4607,0.944
0.181673538,-0.6330,-0.4929,0.4519,0.921
0.184077461,-0.6095,-0.4751,0.4514,0.895
0.186619615,-0.5741,-0.4670,0.4485,0.865
0.188847,-0.5438,-0.4597,0.4472,0.841
0.191813769,-0.4905,-0.4485,0.4463,0.801
0.194236,-0.4278,-0.4396,0.4465,0.759
0.197082154,-0.3769,-0.4352,0.4458,0.728
0.198555615,-0.3375,-0.4247,0.4367,0.696
0.201082385,-0.2874,-0.4255,0.4123,0.659
0.203739923,-0.2454,-0.4194,0.3898,0.623
0.205786461,-0.2098,-0.4184,0.3713,0.597
0.208213231,-0.1861,-0.4061,0.3519,0.569
0.211016846,-0.1690,-0.3979,0.3312,0.545
0.213517846,-0.1587,-0.3874,0.3034,0.517
0.215781231,-0.1572,-0.3805,0.2652,0.490
0.218049769,-0.1602,-0.3781,0.2431,0.477
