time,gFx,gFy,gFz,TgF
0.002115923,0.0090,0.2956,0.8690,0.918
0.002435923,0.0051,0.2912,0.8702,0.918
0.002617154,0.0046,0.2886,0.8723,0.919
0.002801462,0.0073,0.2898,0.8723,0.919
0.005262462,0.0049,0.2935,0.8699,0.918
0.006285154,0.0054,0.2986,0.8709,0.921
0.010241154,0.0056,0.3042,0.8711,0.923
0.010995385,0.0026,0.3115,0.8736,0.927
0.013327385,0.0000,0.3184,0.8748,0.931
0.015724923,0.0017,0.3208,0.8718,0.929
0.018170693,0.0019,0.3257,0.8670,0.926
0.020588923,0.0032,0.3269,0.8650,0.925
0.022963923,0.0056,0.3257,0.8623,0.922
0.025531693,0.0114,0.3262,0.8580,0.918
0.027971385,0.0161,0.3218,0.8580,0.916
0.030195,0.0237,0.3179,0.8569,0.914
0.032931308,0.0317,0.3128,0.8531,0.909
0.035217462,0.0364,0.3054,0.8533,0.907
0.038603923,0.0466,0.3040,0.8545,0.908
0.039797539,0.0515,0.3015,0.8573,0.910
0.042372923,0.0566,0.2984,0.8623,0.914
0.044644847,0.0589,0.2954,0.8680,0.919
0.048320539,0.0633,0.2930,0.8748,0.925
0.049555923,0.0618,0.2954,0.8821,0.932
0.051942154,0.0603,0.2930,0.8885,0.937
0.062706693,0.0618,0.2917,0.8929,0.941
0.062929847,0.0623,0.2900,0.8958,0.944
0.063047693,0.0638,0.2915,0.9024,0.951
0.063155308,0.0682,0.2861,0.9075,0.954
0.065086077,0.0679,0.2868,0.9114,0.958
0.067060616,0.0720,0.2863,0.9168,0.963
0.069216231,0.0701,0.2842,0.9163,0.962
0.071560308,0.0736,0.2839,0.9214,0.967
0.073595,0.0691,0.2854,0.9235,0.969
0.076258385,0.0659,0.2866,0.9256,0.971
0.079782077,0.0613,0.2886,0.9283,0.974
0.080924539,0.0584,0.2903,0.9266,0.973
0.083392616,0.0545,0.2919,0.9268,0.973
0.086321462,0.0530,0.2944,0.9274,0.974
0.088747077,0.0510,0.2956,0.9230,0.970
0.090603616,0.0522,0.2940,0.9181,0.965
0.093801154,0.0535,0.2935,0.9188,0.966
0.095551923,0.0542,0.2944,0.9132,0.961
0.097844616,0.0508,0.2922,0.9121,0.959
0.100185231,0.0517,0.2922,0.9093,0.956
0.103299693,0.0513,0.2896,0.9083,0.955
0.105347693,0.0501,0.2908,0.9070,0.954
0.107551077,0.0508,0.2876,0.9075,0.953
0.110275,0.0496,0.2896,0.9139,0.960
0.113735308,0.0457,0.2905,0.9163,0.962
0.114660847,0.0437,0.2905,0.9217,0.967
0.117362462,0.0428,0.2868,0.9268,0.971
0.11978,0.0454,0.2881,0.9317,0.976
0.121945847,0.0447,0.2873,0.9368,0.981
0.124665154,0.0430,0.2859,0.9437,0.987
0.127185154,0.0408,0.2819,0.9459,0.988
0.129426077,0.0403,0.2803,0.9505,0.992
0.131564539,0.0386,0.2803,0.9561,0.997
0.13453877,0.0359,0.2819,0.9582,0.999
0.136426462,0.0310,0.2805,0.9640,1.004
0.138827,0.0261,0.2775,0.9706,1.010
0.141371077,0.0210,0.2773,0.9745,1.013
0.144087693,0.0158,0.2768,0.9755,1.014
0.149460231,0.0139,0.2810,0.9764,1.016
0.149876,0.0083,0.2791,0.9774,1.017
0.151991,0.0046,0.2830,0.9771,1.017
0.162432231,0.0009,0.2783,0.9784,1.017
0.162799923,0.0017,0.2773,0.9799,1.018
0.162951616,0.0005,0.2793,0.9792,1.018
0.163078385,0.0000,0.2793,0.9789,1.018
0.165847308,-0.0004,0.2770,0.9759,1.014
0.16666177,0.0026,0.2766,0.9747,1.013
0.167790154,0.0021,0.2746,0.9728,1.011
0.17033077,0.0070,0.2744,0.9728,1.011
0.172561154,0.0112,0.2742,0.9718,1.010
0.17523477,0.0156,0.2714,0.9740,1.011
0.177513539,0.0198,0.2698,0.9745,1.011
0.179844308,0.0256,0.2710,0.9764,1.014
0.182281462,0.0291,0.2688,0.9762,1.013
