time,gFx,gFy,gFz,TgF
0.001347077,-0.6628,-0.5317,0.5623,1.019
0.001708077,-0.6515,-0.5305,0.5811,1.022
0.006183769,-0.6463,-0.5288,0.5750,1.014
0.006662846,-0.6290,-0.5374,0.5967,1.020
0.007416923,-0.6288,-0.5430,0.6207,1.037
0.009876692,-0.6300,-0.5479,0.6444,1.055
0.015163769,-0.6288,-0.5557,0.6645,1.070
0.015651462,-0.6200,-0.5613,0.6810,1.079
0.016906539,-0.6151,-0.5652,0.6911,1.084
0.019318231,-0.6063,-0.5755,0.7043,1.093
0.021769615,-0.6023,-0.5855,0.7397,1.119
0.024136692,-0.5846,-0.5945,0.7774,1.140
0.026617231,-0.5650,-0.5969,0.8084,1.153
0.029011769,-0.5511,-0.5941,0.8177,1.151
0.031402231,-0.5338,-0.5876,0.8157,1.138
0.035037539,-0.5298,-0.5689,0.8350,1.141
0.036125539,-0.5310,-0.5552,0.8516,1.147
0.038622846,-0.5352,-0.5435,0.8650,1.153
0.041081846,-0.5352,-0.5344,0.8902,1.168
0.043545539,-0.5298,-0.5291,0.9044,1.174
0.045923692,-0.5303,-0.5268,0.9158,1.182
0.048442154,-0.5315,-0.5212,0.9168,1.181
0.051454539,-0.5284,-0.5200,0.9117,1.175
0.053289923,-0.5252,-0.5203,0.8927,1.159
0.055633923,-0.5159,-0.5183,0.8716,1.138
0.058031385,-0.5032,-0.5195,0.8550,1.120
0.060455769,-0.5042,-0.5183,0.8416,1.110
0.062701308,-0.4998,-0.5242,0.8315,1.103
0.065292385,-0.4976,-0.5298,0.8113,1.089
0.068156923,-0.4995,-0.5281,0.7854,1.070
0.069969923,-0.5035,-0.5247,0.7700,1.059
0.072782154,-0.5145,-0.5244,0.7407,1.043
0.075135769,-0.5269,-0.5207,0.7199,1.033
0.077478462,-0.5389,-0.5179,0.6926,1.019
0.079670769,-0.5501,-0.5124,0.6647,1.004
0.082276692,-0.5620,-0.5063,0.6447,0.994
0.085071154,-0.5569,-0.5053,0.6090,0.968
0.086891077,-0.5636,-0.5117,0.5775,0.955
0.089663769,-0.5890,-0.5214,0.5573,0.964
0.097068923,-0.6137,-0.5191,0.5362,0.966
0.097418769,-0.6330,-0.5156,0.5217,0.969
0.097762539,-0.6481,-0.5210,0.5110,0.976
0.100770846,-0.6537,-0.5222,0.5133,0.982
0.109474231,-0.6554,-0.5291,0.5181,0.989
0.110785231,-0.6519,-0.5396,0.5306,0.999
0.111003077,-0.6552,-0.5412,0.5426,1.008
0.111270846,-0.6640,-0.5354,0.5438,1.012
0.111484308,-0.6762,-0.5322,0.5484,1.020
0.115766846,-0.6831,-0.5315,0.5620,1.032
0.116188308,-0.6879,-0.5328,0.5692,1.040
0.118759692,-0.6915,-0.5305,0.5904,1.053
0.121105846,-0.6984,-0.5322,0.6112,1.070
0.123050462,-0.7011,-0.5330,0.6225,1.078
0.125843385,-0.6996,-0.5330,0.6510,1.094
0.127930769,-0.7094,-0.5335,0.6726,1.114
0.130291077,-0.7001,-0.5405,0.6874,1.120
0.132615077,-0.6915,-0.5520,0.7045,1.131
0.135133,-0.6891,-0.5589,0.7192,1.142
0.137528385,-0.6943,-0.5652,0.7199,1.149
0.140083769,-0.6915,-0.5743,0.7167,1.150
