time,gFx,gFy,gFz,TgF
0.002427154,-0.0486,0.3079,1.0219,1.068
0.002857846,-0.0434,0.3057,1.0241,1.070
0.003177538,-0.0417,0.3059,1.0255,1.071
0.003744384,-0.0419,0.3061,1.0292,1.075
0.008308,-0.0383,0.3064,1.0319,1.077
0.008723769,-0.0381,0.3089,1.0283,1.074
0.017790461,-0.0334,0.3096,1.0300,1.076
0.018291154,-0.0292,0.3098,1.0243,1.071
0.018470846,-0.0234,0.3110,1.0239,1.070
0.018654231,-0.0195,0.3142,1.0204,1.068
0.022655384,-0.0163,0.3122,1.0195,1.066
0.022936384,-0.0163,0.3150,1.0146,1.062
0.025304077,-0.0160,0.3179,1.0116,1.061
0.027616923,-0.0180,0.3206,1.0082,1.058
0.030089538,-0.0167,0.3189,1.0048,1.054
0.033685538,-0.0192,0.3176,1.0034,1.053
0.034965615,-0.0197,0.3173,1.0004,1.050
0.037269538,-0.0219,0.3162,0.9960,1.045
0.040478231,-0.0199,0.3142,0.9926,1.041
0.042892384,-0.0163,0.3117,0.9867,1.035
0.049264,-0.0136,0.3093,0.9801,1.028
0.049596,-0.0085,0.3057,0.9731,1.020
0.050102846,-0.0050,0.3024,0.9666,1.013
0.055221923,-0.0009,0.3020,0.9633,1.010
0.055545538,0.0044,0.3030,0.9606,1.007
0.056778846,0.0061,0.3030,0.9591,1.006
0.059077,0.0056,0.3057,0.9591,1.007
0.061425923,0.0014,0.3066,0.9645,1.012
0.063984923,-0.0014,0.3152,0.9659,1.016
0.067001231,-0.0067,0.3164,0.9687,1.019
0.068705307,-0.0114,0.3171,0.9652,1.016
0.071022846,-0.0183,0.3198,0.9630,1.015
0.073554461,-0.0232,0.3222,0.9598,1.013
0.075826154,-0.0251,0.3208,0.9566,1.009
0.078266538,-0.0272,0.3206,0.9501,1.003
0.081002846,-0.0332,0.3235,0.9447,0.999
0.083277538,-0.0314,0.3179,0.9386,0.991
0.085480307,-0.0326,0.3179,0.9312,0.985
0.088357307,-0.0339,0.3186,0.9256,0.979
0.091225307,-0.0344,0.3184,0.9205,0.975
0.093021307,-0.0339,0.3166,0.9149,0.969
0.095317923,-0.0385,0.3184,0.9086,0.964
0.098277307,-0.0432,0.3179,0.9041,0.959
0.100185231,-0.0476,0.3182,0.8988,0.955
0.102558461,-0.0525,0.3191,0.8988,0.955
0.104961538,-0.0556,0.3179,0.8956,0.952
0.109992,-0.0615,0.3186,0.8914,0.949
0.110510846,-0.0656,0.3198,0.8948,0.952
0.112276,-0.0686,0.3186,0.8968,0.954
0.114831384,-0.0735,0.3201,0.8956,0.954
0.117225,-0.0744,0.3203,0.8978,0.956
0.119341846,-0.0744,0.3191,0.9032,0.961
0.121959384,-0.0749,0.3176,0.9041,0.961
0.124194461,-0.0747,0.3130,0.9075,0.963
0.126519384,-0.0742,0.3157,0.9100,0.966
0.129228923,-0.0744,0.3169,0.9132,0.969
0.131781307,-0.0756,0.3171,0.9132,0.970
0.133731384,-0.0798,0.3179,0.9161,0.973
0.136301538,-0.0803,0.3173,0.9163,0.973
0.138908384,-0.0805,0.3179,0.9202,0.977
0.141208077,-0.0800,0.3191,0.9205,0.978
0.144111154,-0.0833,0.3171,0.9242,0.981
0.146096692,-0.0830,0.3145,0.9281,0.983
0.149241231,-0.0825,0.3152,0.9303,0.986
0.150704615,-0.0830,0.3126,0.9303,0.985
0.153086846,-0.0732,0.3098,0.9330,0.986
0.155587461,-0.0724,0.3077,0.9305,0.983
0.158273615,-0.0656,0.3040,0.9286,0.979
0.160384615,-0.0570,0.3008,0.9303,0.979
0.162908307,-0.0502,0.2996,0.9305,0.979
0.165578461,-0.0424,0.3010,0.9300,0.978
0.167542846,-0.0356,0.3010,0.9300,0.978
0.169914154,-0.0300,0.3023,0.9288,0.977
0.172604077,-0.0268,0.3054,0.9271,0.977
0.174974154,-0.0244,0.3057,0.9227,0.972
0.177176077,-0.0221,0.3105,0.9200,0.971
0.179793538,-0.0197,0.3120,0.9193,0.971
0.182186231,-0.0160,0.3169,0.9179,0.971
0.184714538,-0.0160,0.3208,0.9161,0.971
0.187148923,-0.0151,0.3233,0.9132,0.969
0.190548,-0.0134,0.3203,0.9142,0.969
0.191917846,-0.0151,0.3225,0.9137,0.969
0.194253615,-0.0129,0.3269,0.9117,0.969
0.196648077,-0.0151,0.3238,0.9102,0.966
0.199103077,-0.0139,0.3235,0.9075,0.964
0.201928384,-0.0167,0.3225,0.9058,0.962
0.204032692,-0.0158,0.3194,0.9041,0.959
0.210605615,-0.0170,0.3162,0.9039,0.958
0.210929307,-0.0153,0.3138,0.9063,0.959
0.211183154,-0.0134,0.3120,0.9086,0.961
0.214221846,-0.0131,0.3059,0.9093,0.959
0.219518154,-0.0095,0.3059,0.9151,0.965
