time,gFx,gFy,gFz,TgF
0.001724308,0.1593,1.0047,0.1470,1.028
0.002014231,0.1539,1.0030,0.1492,1.026
0.002186539,0.1546,0.9958,0.1499,1.019
0.002339154,0.1542,0.9886,0.1521,1.012
0.007033616,0.1517,0.9837,0.1614,1.008
0.007401539,0.1539,0.9785,0.1663,1.004
0.009994769,0.1519,0.9746,0.1709,1.001
0.015175077,0.1453,0.9732,0.1739,0.999
0.015375385,0.1449,0.9692,0.1729,0.995
0.016392308,0.1430,0.9697,0.1700,0.995
0.019543154,0.1427,0.9729,0.1683,0.998
0.021627077,0.1400,0.9739,0.1629,0.997
0.023569308,0.1434,0.9790,0.1634,1.003
0.026099692,0.1409,0.9834,0.1616,1.006
0.028545846,0.1381,0.9844,0.1602,1.007
0.030843692,0.1388,0.9883,0.1597,1.011
0.033664923,0.1381,0.9890,0.1575,1.011
0.036430231,0.1373,0.9939,0.1539,1.015
0.038027692,0.1363,0.9968,0.1539,1.018
0.040525923,0.1358,0.9991,0.1511,1.020
0.044049846,0.1381,0.9961,0.1539,1.017
0.045324385,0.1381,0.9970,0.1560,1.019
0.047911692,0.1432,0.9956,0.1575,1.018
0.050794769,0.1437,0.9937,0.1632,1.017
0.053535077,0.1458,0.9902,0.1636,1.014
0.055026539,0.1474,0.9870,0.1597,1.011
0.057490539,0.1493,0.9858,0.1590,1.010
0.062625923,0.1507,0.9821,0.1604,1.007
0.062910769,0.1474,0.9781,0.1570,1.001
0.064566539,0.1486,0.9785,0.1567,1.002
0.067489308,0.1468,0.9793,0.1602,1.003
0.069576692,0.1470,0.9793,0.1565,1.003
0.071791462,0.1449,0.9817,0.1558,1.005
0.074338539,0.1465,0.9865,0.1551,1.009
0.077136385,0.1430,0.9863,0.1543,1.009
0.079145616,0.1437,0.9910,0.1553,1.013
0.081645846,0.1417,0.9914,0.1570,1.014
0.085404385,0.1383,0.9961,0.1587,1.018
0.086378231,0.1383,0.9949,0.1614,1.017
0.089052077,0.1337,0.9979,0.1614,1.020
0.091322154,0.1302,0.9993,0.1602,1.020
0.093878231,0.1312,0.9986,0.1570,1.019
0.095966846,0.1358,0.9988,0.1567,1.020
0.098577539,0.1381,0.9970,0.1536,1.018
0.102269616,0.1419,0.9939,0.1578,1.016
0.103272923,0.1465,0.9917,0.1614,1.015
0.105773231,0.1434,0.9907,0.1658,1.015
0.108268385,0.1461,0.9865,0.1685,1.011
0.110711462,0.1453,0.9821,0.1704,1.007
0.113174231,0.1425,0.9819,0.1651,1.006
0.115615769,0.1407,0.9790,0.1648,1.003
0.118666462,0.1402,0.9795,0.1697,1.004
0.120095077,0.1397,0.9783,0.1716,1.003
0.122779385,0.1427,0.9751,0.1737,1.001
0.125163077,0.1465,0.9732,0.1709,0.999
0.127623154,0.1493,0.9709,0.1737,0.998
0.129768308,0.1551,0.9724,0.1737,1.000
0.132724385,0.1586,0.9704,0.1770,0.999
0.135391154,0.1598,0.9692,0.1756,0.998
0.137032923,0.1635,0.9707,0.1709,0.999
0.140157616,0.1632,0.9783,0.1663,1.006
0.142280616,0.1630,0.9790,0.1636,1.006
0.144545,0.1605,0.9805,0.1614,1.007
0.146955462,0.1568,0.9844,0.1607,1.010
0.149659769,0.1537,0.9856,0.1597,1.010
0.152085539,0.1510,0.9898,0.1592,1.014
0.154096616,0.1493,0.9926,0.1558,1.016
0.156911077,0.1470,0.9923,0.1551,1.015
0.162890846,0.1470,0.9912,0.1543,1.014
0.163226539,0.1417,0.9944,0.1539,1.016
0.163753846,0.1430,0.9968,0.1536,1.019
0.166109539,0.1446,0.9968,0.1534,1.019
0.169828616,0.1419,0.9958,0.1509,1.017
0.170814231,0.1412,0.9968,0.1509,1.018
0.173415462,0.1397,0.9961,0.1523,1.017
0.175788692,0.1400,0.9968,0.1521,1.018
0.177929,0.1358,0.9983,0.1553,1.019
0.180709846,0.1314,0.9968,0.1595,1.018
0.183143769,0.1309,0.9951,0.1609,1.016
