time,gFx,gFy,gFz,TgF
0.001555461,-0.5780,-0.6468,0.2524,0.903
0.001840077,-0.5596,-0.6546,0.2559,0.898
0.002163384,-0.5492,-0.6639,0.2664,0.902
0.004038769,-0.5222,-0.6710,0.2762,0.894
0.012528,-0.4814,-0.6803,0.2955,0.884
0.013028307,-0.4663,-0.6881,0.3114,0.888
0.013394153,-0.4567,-0.6879,0.3212,0.886
0.013633538,-0.4414,-0.6924,0.3481,0.892
0.016320615,-0.4334,-0.6957,0.3740,0.901
0.018573307,-0.4118,-0.7005,0.3906,0.902
0.020969615,-0.4096,-0.7066,0.4057,0.912
0.025660384,-0.4036,-0.7118,0.4309,0.925
0.026349615,-0.3779,-0.7343,0.4556,0.943
0.028245846,-0.3684,-0.7306,0.4761,0.947
0.031187153,-0.3632,-0.7164,0.4727,0.932
0.033315692,-0.3617,-0.7062,0.4448,0.910
0.035922461,-0.3463,-0.7257,0.3241,0.867
0.038084615,-0.3686,-0.7238,0.3088,0.869
0.040350538,-0.3906,-0.7269,0.3339,0.890
0.042817538,-0.3954,-0.7374,0.3722,0.916
0.045273,-0.3975,-0.7436,0.4238,0.944
0.04768923,-0.4145,-0.7445,0.4624,0.969
0.049960923,-0.4439,-0.7411,0.4663,0.982
0.052291384,-0.4637,-0.7280,0.4616,0.979
0.055822846,-0.4846,-0.7152,0.4592,0.978
0.057038846,-0.5074,-0.7057,0.4238,0.967
0.0595,-0.5235,-0.7035,0.4064,0.966
0.06206123,-0.5401,-0.7096,0.3759,0.968
0.064479769,-0.5543,-0.7164,0.3525,0.972
0.06671723,-0.5550,-0.7338,0.3414,0.981
0.069283077,-0.5467,-0.7546,0.3363,0.991
0.07213323,-0.5249,-0.7753,0.3393,0.996
0.074408923,-0.5098,-0.7949,0.3642,1.012
0.076573846,-0.4879,-0.8049,0.3894,1.019
0.079007692,-0.4612,-0.8066,0.4209,1.020
0.081164923,-0.4597,-0.8037,0.4570,1.033
0.08520223,-0.4839,-0.7863,0.4895,1.045
0.086549923,-0.5035,-0.7711,0.5201,1.058
0.089263461,-0.5059,-0.7599,0.5418,1.062
0.091016077,-0.5059,-0.7548,0.5672,1.071
0.093483077,-0.4998,-0.7523,0.5797,1.073
0.096026153,-0.5047,-0.7482,0.5851,1.076
0.102070153,-0.5198,-0.7350,0.5818,1.072
0.102635692,-0.5330,-0.7250,0.5706,1.065
0.10342523,-0.5538,-0.7211,0.5333,1.054
0.112750538,-0.5582,-0.7215,0.4942,1.037
0.113729923,-0.5543,-0.7215,0.4536,1.017
0.114027153,-0.5406,-0.7226,0.4172,0.994
0.114180615,-0.5201,-0.7292,0.3779,0.972
0.116803769,-0.4954,-0.7299,0.3495,0.949
0.117303692,-0.4555,-0.7364,0.3160,0.922
0.119843153,-0.4136,-0.7348,0.2882,0.891
0.122555077,-0.3766,-0.7289,0.2611,0.861
0.124873615,-0.3488,-0.7262,0.2413,0.841
0.127210461,-0.3344,-0.7167,0.2317,0.824
0.131033538,-0.3302,-0.7084,0.2298,0.815
0.132145846,-0.3221,-0.7054,0.2308,0.809
0.134264923,-0.3134,-0.7054,0.2631,0.815
0.136803692,-0.2948,-0.7062,0.3039,0.823
0.139113923,-0.2764,-0.7184,0.3498,0.845
0.14165023,-0.2631,-0.7257,0.3713,0.857
0.144058153,-0.2571,-0.7199,0.3730,0.851
0.146869615,-0.2848,-0.6847,0.3608,0.825
0.149016307,-0.2797,-0.6588,0.3652,0.803
0.151345923,-0.2704,-0.6517,0.4365,0.830
0.15496523,-0.2711,-0.6514,0.4172,0.820
0.156205615,-0.2794,-0.6530,0.3889,0.810
0.158647153,-0.2841,-0.6578,0.3728,0.808
0.161270846,-0.2801,-0.6705,0.3483,0.806
0.163314153,-0.2620,-0.6908,0.3141,0.803
