time,gFx,gFy,gFz,TgF
0.002243615,-0.2918,-0.7492,0.5778,0.990
0.002512308,-0.3055,-0.7531,0.5965,1.008
0.002901846,-0.3229,-0.7690,0.6610,1.064
0.003074769,-0.3378,-0.7614,0.6295,1.044
0.003360923,-0.3576,-0.7521,0.6183,1.037
0.007976538,-0.3735,-0.7431,0.6097,1.031
0.008250385,-0.3835,-0.7331,0.5936,1.018
0.011807308,-0.3920,-0.7231,0.5880,1.011
0.017005846,-0.4011,-0.7113,0.5748,0.999
0.017352923,-0.4059,-0.7010,0.5655,0.988
0.017879077,-0.4028,-0.7026,0.5723,0.992
0.022846385,-0.3994,-0.7008,0.5699,0.988
0.023409846,-0.4003,-0.6969,0.5636,0.982
0.025553538,-0.4024,-0.6924,0.5685,0.982
0.027048923,-0.3874,-0.6969,0.5811,0.987
0.029525769,-0.3679,-0.7064,0.5890,0.991
0.032819615,-0.3522,-0.7118,0.5911,0.990
0.034262077,-0.3458,-0.7131,0.5995,0.994
0.036658692,-0.3395,-0.7164,0.6081,0.999
0.039153769,-0.3358,-0.7191,0.6132,1.003
0.041647077,-0.3285,-0.7223,0.6112,1.002
0.043870692,-0.3253,-0.7269,0.6083,1.002
0.046642385,-0.3190,-0.7338,0.6026,1.002
0.049944231,-0.3176,-0.7394,0.5963,1.002
0.051237231,-0.3158,-0.7445,0.5883,1.000
0.053625154,-0.3188,-0.7511,0.5870,1.005
0.056239385,-0.3229,-0.7572,0.5860,1.010
0.058851308,-0.3249,-0.7609,0.5843,1.013
0.060982692,-0.3270,-0.7641,0.5794,1.013
0.063343308,-0.3290,-0.7673,0.5762,1.014
0.066067308,-0.3314,-0.7680,0.5762,1.016
0.068283,-0.3342,-0.7663,0.5741,1.014
0.070652231,-0.3317,-0.7636,0.5731,1.011
0.072945231,-0.3344,-0.7592,0.5758,1.010
0.075375692,-0.3351,-0.7590,0.5785,1.011
0.077785231,-0.3337,-0.7592,0.5780,1.011
0.080911308,-0.3337,-0.7555,0.5787,1.008
0.082604615,-0.3410,-0.7560,0.5767,1.010
0.085217461,-0.3363,-0.7521,0.5811,1.008
0.087507615,-0.3363,-0.7482,0.5809,1.005
0.090126461,-0.3319,-0.7480,0.5816,1.004
0.092555308,-0.3293,-0.7543,0.6093,1.024
0.094694692,-0.3277,-0.7663,0.6349,1.048
0.098734461,-0.3207,-0.7599,0.5790,1.008
