time,gFx,gFy,gFz,TgF
0.001385538,0.0410,0.3975,0.8765,0.963
0.001648538,0.0361,0.3929,0.8848,0.969
0.001804,0.0347,0.3946,0.8900,0.974
0.004033462,0.0344,0.3968,0.8946,0.979
0.005816308,0.0347,0.3939,0.8976,0.981
0.008727692,0.0379,0.3929,0.8978,0.981
0.010154154,0.0377,0.3902,0.8953,0.977
0.012496538,0.0398,0.3876,0.8956,0.977
0.015008231,0.0430,0.3787,0.8944,0.972
0.017327077,0.0433,0.3692,0.8948,0.969
0.019986154,0.0476,0.3641,0.9012,0.973
0.023550692,0.0525,0.3567,0.9081,0.977
0.024597538,0.0603,0.3450,0.9179,0.982
0.026996538,0.0659,0.3336,0.9279,0.988
0.029398462,0.0718,0.3247,0.9386,0.996
0.032152538,0.0784,0.3126,0.9510,1.004
0.034387615,0.0855,0.3037,0.9608,1.011
0.037092846,0.0885,0.2949,0.9691,1.017
0.039272538,0.0911,0.2891,0.9784,1.024
0.044323308,0.0909,0.2859,0.9845,1.029
0.044701769,0.0918,0.2837,0.9877,1.032
0.050923923,0.0901,0.2807,0.9894,1.032
0.051274385,0.0860,0.2779,0.9931,1.035
0.051409846,0.0872,0.2779,0.9955,1.037
0.053526769,0.0855,0.2781,0.9977,1.039
0.056495385,0.0806,0.2783,1.0004,1.042
0.058383692,0.0804,0.2815,1.0029,1.045
0.060884308,0.0787,0.2828,1.0060,1.048
0.063776538,0.0811,0.2854,1.0106,1.053
0.066384923,0.0845,0.2839,1.0153,1.058
0.068127308,0.0880,0.2873,1.0219,1.065
0.070323615,0.0874,0.2859,1.0270,1.070
0.074521231,0.0892,0.2893,1.0370,1.080
0.075552231,0.0864,0.2949,1.0402,1.085
0.077753846,0.0836,0.2996,1.0412,1.087
0.080655385,0.0780,0.3017,1.0414,1.087
0.082791385,0.0699,0.3120,1.0368,1.085
0.085012538,0.0623,0.3162,1.0272,1.077
0.087500538,0.0569,0.3262,1.0192,1.072
0.089767615,0.0508,0.3301,1.0078,1.062
0.092125538,0.0473,0.3362,0.9955,1.052
0.094587,0.0494,0.3389,0.9828,1.041
0.097810769,0.0484,0.3443,0.9740,1.034
0.099540231,0.0433,0.3464,0.9620,1.023
0.102307,0.0433,0.3529,0.9505,1.015
0.104419077,0.0405,0.3567,0.9391,1.005
0.106974462,0.0384,0.3611,0.9310,0.999
0.109179308,0.0340,0.3678,0.9188,0.990
0.111655923,0.0323,0.3680,0.9114,0.983
0.114060538,0.0303,0.3724,0.9021,0.976
0.116158462,0.0284,0.3736,0.8951,0.970
0.118739308,0.0232,0.3783,0.8863,0.964
0.121242385,0.0181,0.3783,0.8834,0.961
0.123673846,0.0161,0.3783,0.8758,0.954
0.125883308,0.0110,0.3780,0.8680,0.947
