time,gFx,gFy,gFz,TgF
0.001599077,0.0308,1.0240,-0.0317,1.025
0.001873,0.0354,1.0240,-0.0310,1.025
0.004425231,0.0381,1.0217,-0.0291,1.023
0.005717231,0.0398,1.0168,-0.0288,1.018
0.008152308,0.0424,1.0164,-0.0298,1.018
0.010444,0.0420,1.0096,-0.0293,1.011
0.013338154,0.0424,1.0049,-0.0298,1.006
0.016859154,0.0396,1.0003,-0.0342,1.002
0.017714231,0.0377,0.9979,-0.0366,0.999
0.020968923,0.0354,0.9979,-0.0349,0.999
0.022502846,0.0332,0.9968,-0.0349,0.998
0.024848,0.0296,0.9973,-0.0347,0.998
0.029431077,0.0276,0.9988,-0.0324,1.000
0.029719385,0.0284,0.9998,-0.0298,1.001
0.032162846,0.0259,1.0012,-0.0266,1.002
0.034596616,0.0256,1.0039,-0.0263,1.005
0.037053616,0.0222,1.0059,-0.0230,1.006
0.039431462,0.0198,1.0061,-0.0193,1.006
0.041970846,0.0170,1.0076,-0.0186,1.008
0.045413846,0.0147,1.0079,-0.0179,1.008
0.046509539,0.0107,1.0061,-0.0149,1.006
0.048952077,0.0049,1.0061,-0.0124,1.006
0.051782539,0.0019,1.0056,-0.0107,1.006
0.054105308,0.0019,1.0081,-0.0065,1.008
0.056553,0.0026,1.0084,-0.0034,1.008
0.059053846,0.0030,1.0122,-0.0024,1.012
0.067259462,0.0026,1.0132,0.0006,1.013
0.067556,0.0044,1.0140,0.0000,1.014
0.067786231,0.0066,1.0130,0.0000,1.013
0.06849577,0.0058,1.0152,-0.0009,1.015
0.073756923,0.0081,1.0159,-0.0021,1.016
0.074440923,0.0075,1.0137,-0.0007,1.014
0.075975385,0.0132,1.0132,-0.0007,1.013
0.079362154,0.0168,1.0086,-0.0017,1.009
0.080428,0.0170,1.0071,-0.0056,1.007
0.082824923,0.0198,1.0056,-0.0063,1.006
0.087702539,0.0225,1.0056,-0.0119,1.006
0.088154462,0.0271,1.0030,-0.0132,1.003
0.090244385,0.0281,1.0000,-0.0146,1.000
0.092589308,0.0324,1.0030,-0.0158,1.004
0.095108,0.0335,1.0022,-0.0170,1.003
0.098812077,0.0332,1.0042,-0.0170,1.005
0.100055693,0.0330,1.0039,-0.0173,1.005
0.102292308,0.0354,1.0030,-0.0193,1.004
0.104480923,0.0364,1.0037,-0.0193,1.005
0.10723577,0.0379,1.0076,-0.0227,1.009
0.111552923,0.0384,1.0081,-0.0217,1.009
0.115397539,0.0381,1.0098,-0.0235,1.011
0.115797539,0.0361,1.0103,-0.0222,1.011
0.116668077,0.0359,1.0088,-0.0225,1.010
0.120157231,0.0359,1.0096,-0.0214,1.010
0.121380693,0.0344,1.0084,-0.0242,1.009
0.123857,0.0335,1.0059,-0.0235,1.007
0.126437846,0.0303,1.0061,-0.0225,1.007
0.128869231,0.0271,1.0059,-0.0181,1.006
0.131191077,0.0244,1.0086,-0.0170,1.009
0.133967154,0.0244,1.0066,-0.0173,1.007
0.136592077,0.0228,1.0081,-0.0142,1.008
0.138578462,0.0195,1.0107,-0.0168,1.011
0.140820308,0.0195,1.0066,-0.0149,1.007
0.143535385,0.0183,1.0073,-0.0161,1.008
0.145797,0.0144,1.0076,-0.0144,1.008
0.148301308,0.0163,1.0054,-0.0114,1.006
0.151199154,0.0144,1.0039,-0.0095,1.004
0.153930231,0.0114,1.0051,-0.0070,1.005
0.155429616,0.0105,1.0056,-0.0070,1.006
0.159232,0.0086,1.0030,-0.0058,1.003
0.160005231,0.0061,1.0032,-0.0078,1.003
0.165290462,0.0037,1.0017,-0.0093,1.002
0.165963077,0.0049,1.0039,-0.0086,1.004
0.16758377,0.0056,1.0049,-0.0098,1.005
0.17256677,0.0042,1.0022,-0.0090,1.002
0.172994846,0.0044,1.0059,-0.0110,1.006
0.174764077,0.0049,1.0081,-0.0098,1.008
0.177728308,0.0068,1.0079,-0.0105,1.008
0.179313231,0.0090,1.0103,-0.0088,1.010
0.181829616,0.0073,1.0128,-0.0132,1.013
0.184357923,0.0100,1.0144,-0.0142,1.015
0.186816385,0.0127,1.0144,-0.0146,1.015
0.188929846,0.0132,1.0164,-0.0149,1.017
0.191370846,0.0151,1.0161,-0.0127,1.016
0.194166462,0.0142,1.0152,-0.0144,1.015
0.196201,0.0166,1.0161,-0.0166,1.016
0.198799385,0.0183,1.0154,-0.0193,1.016
0.202543693,0.0158,1.0168,-0.0186,1.017
0.203564693,0.0158,1.0166,-0.0168,1.017
0.206176693,0.0130,1.0166,-0.0124,1.017
0.208514462,0.0112,1.0196,-0.0100,1.020
0.210791154,0.0168,1.0179,-0.0107,1.018
0.21326,0.0166,1.0149,-0.0090,1.015
0.216013308,0.0181,1.0154,-0.0100,1.016
0.219356,0.0191,1.0119,-0.0105,1.012
0.220339077,0.0191,1.0119,-0.0114,1.012
0.222850847,0.0163,1.0086,-0.0095,1.009
0.225447385,0.0173,1.0073,-0.0102,1.008
0.227603385,0.0158,1.0073,-0.0090,1.008
0.23038677,0.0154,1.0076,-0.0098,1.008
0.232469616,0.0144,1.0049,-0.0137,1.005
0.235838154,0.0183,1.0056,-0.0124,1.006
0.242600385,0.0168,1.0030,-0.0114,1.003
0.243052923,0.0205,1.0024,-0.0105,1.003
0.243390154,0.0176,1.0035,-0.0117,1.004
0.24869077,0.0188,1.0027,-0.0134,1.003
0.249136,0.0193,1.0056,-0.0134,1.006
0.249568308,0.0217,1.0037,-0.0122,1.004
0.251653616,0.0239,1.0061,-0.0132,1.006
0.254001308,0.0251,1.0044,-0.0139,1.005
0.256923154,0.0251,1.0081,-0.0137,1.008
0.262756,0.0261,1.0091,-0.0130,1.010
0.263104385,0.0242,1.0059,-0.0146,1.006
0.263587077,0.0261,1.0066,-0.0122,1.007
0.266369,0.0251,1.0061,-0.0122,1.007
0.270870154,0.0266,1.0068,-0.0102,1.007
0.271070847,0.0251,1.0086,-0.0100,1.009
0.273735693,0.0259,1.0059,-0.0107,1.006
0.276257539,0.0256,1.0054,-0.0081,1.006
0.278079385,0.0203,1.0073,-0.0090,1.008
0.280673847,0.0207,1.0061,-0.0098,1.006
0.283243385,0.0242,1.0054,-0.0102,1.006
0.285464385,0.0219,1.0044,-0.0102,1.005
0.287822462,0.0235,1.0049,-0.0075,1.005
0.290317,0.0222,1.0068,-0.0075,1.007
0.292778539,0.0247,1.0054,-0.0065,1.006
0.295173923,0.0225,1.0044,-0.0078,1.005
0.297841923,0.0219,1.0044,-0.0058,1.005
0.300223462,0.0237,1.0039,-0.0065,1.004
0.302281539,0.0228,1.0032,-0.0075,1.003
0.304866847,0.0259,1.0081,-0.0134,1.008
0.307352923,0.0268,1.0110,-0.0110,1.011
0.309446462,0.0274,1.0100,-0.0105,1.010
0.31191077,0.0286,1.0132,-0.0110,1.014
0.314246847,0.0293,1.0125,-0.0119,1.013
0.31705977,0.0317,1.0142,-0.0122,1.015
0.319218847,0.0342,1.0156,-0.0130,1.016
0.321618231,0.0377,1.0168,-0.0151,1.018
0.323984077,0.0396,1.0144,-0.0176,1.015
0.326303154,0.0381,1.0142,-0.0166,1.015
0.328719077,0.0408,1.0128,-0.0168,1.014
0.331087693,0.0430,1.0096,-0.0166,1.011
0.33359877,0.0408,1.0068,-0.0151,1.008
0.33606777,0.0424,1.0051,-0.0176,1.006
0.338365847,0.0401,1.0061,-0.0183,1.007
0.340724,0.0391,1.0032,-0.0193,1.004
0.343181308,0.0398,1.0030,-0.0186,1.004
0.345629539,0.0408,1.0027,-0.0205,1.004
0.347983462,0.0389,1.0007,-0.0217,1.002
0.350411385,0.0389,0.9993,-0.0210,1.000
0.352853,0.0364,0.9995,-0.0193,1.000
0.355339077,0.0312,0.9995,-0.0186,1.000
0.359158847,0.0335,0.9991,-0.0183,1.000
0.360165539,0.0303,0.9993,-0.0163,1.000
0.362705847,0.0284,0.9986,-0.0139,0.999
0.365535693,0.0271,1.0003,-0.0144,1.001
0.370248077,0.0242,0.9981,-0.0142,0.998
0.370570154,0.0237,0.9979,-0.0137,0.998
0.372161308,0.0217,0.9983,-0.0137,0.999
0.379021847,0.0179,0.9988,-0.0130,0.999
0.379368308,0.0139,1.0000,-0.0137,1.000
0.379524077,0.0147,1.0007,-0.0158,1.001
0.381866154,0.0114,1.0010,-0.0122,1.001
0.384200616,0.0102,1.0000,-0.0149,1.000
0.386777539,0.0095,1.0007,-0.0149,1.001
0.389647077,0.0088,1.0019,-0.0130,1.002
0.391959077,0.0078,1.0015,-0.0112,1.002
0.393988923,0.0078,1.0044,-0.0119,1.004
0.39633877,0.0073,1.0037,-0.0100,1.004
0.398849308,0.0078,1.0042,-0.0127,1.004
0.401867385,0.0051,1.0056,-0.0117,1.006
0.403785231,0.0068,1.0091,-0.0149,1.009
0.406070539,0.0093,1.0066,-0.0158,1.007
0.408559462,0.0070,1.0115,-0.0181,1.012
0.410860077,0.0070,1.0105,-0.0186,1.011
0.414132308,0.0107,1.0103,-0.0188,1.011
0.416591154,0.0110,1.0117,-0.0195,1.012
0.418066462,0.0107,1.0091,-0.0214,1.009
0.420469231,0.0122,1.0086,-0.0219,1.009
0.423188385,0.0149,1.0073,-0.0212,1.008
0.425336385,0.0168,1.0063,-0.0205,1.007
0.427750154,0.0207,1.0039,-0.0176,1.004
0.429915385,0.0219,1.0007,-0.0181,1.001
0.433934847,0.0237,0.9998,-0.0149,1.000
0.434891693,0.0256,1.0012,-0.0144,1.002
0.437445308,0.0228,0.9995,-0.0134,1.000
0.439863693,0.0261,0.9991,-0.0107,0.999
0.442155154,0.0239,1.0007,-0.0110,1.001
0.444671154,0.0235,1.0059,-0.0095,1.006
0.446965231,0.0237,1.0054,-0.0124,1.006
0.449640308,0.0237,1.0081,-0.0122,1.008
0.451852693,0.0266,1.0073,-0.0142,1.008
0.454272923,0.0235,1.0119,-0.0134,1.012
0.456715693,0.0235,1.0112,-0.0142,1.012
0.459928693,0.0244,1.0098,-0.0142,1.010
0.461738231,0.0242,1.0117,-0.0112,1.012
0.464184385,0.0228,1.0076,-0.0107,1.008
0.471453231,0.0222,1.0093,-0.0086,1.010
0.472364616,0.0212,1.0044,-0.0117,1.005
0.472667693,0.0228,1.0047,-0.0124,1.005
0.476612077,0.0212,1.0071,-0.0132,1.007
0.47681477,0.0193,1.0039,-0.0146,1.004
0.478263693,0.0173,1.0027,-0.0114,1.003
0.480901539,0.0186,1.0049,-0.0119,1.005
